"x"
"158"/t"N82	0.0115039	0.00376182	0	0	0"
"159"/t"N83	1.11069	0.0524099	0	0	0"
"160"/t"CGA310	0.00458933	0.000115161	0	0	0"
"161"/t"CGA314	0.00458933	0.000115161	0	0	0"
"162"/t"N84	0.0813915	0.0304866	0	0	0"
"163"/t"N85	1.0236	0.0144694	0	0	0"
"164"/t"CGA382	0.00272074	1.67331e-06	0	0	0"
"165"/t"CGA365	0.00272074	1.67331e-06	0	0	0"
"166"/t"N86	0.0767363	0.0648853	0	0	0"
"167"/t"CGA494	1.46498e-06	4.89926e-08	0	0	0"
"168"/t"CGA495	1.46498e-06	4.89926e-08	0	0	0"
"169"/t"N87	1.19672	0.0118636	0	0	0"
"170"/t"N88	0.0624302	0.00664328	0	0	0"
"171"/t"C12265	2.85058	0.0117175	0	0	0"
"172"/t"N89	0.0798773	0.0569833	0	0	0"
"173"/t"C404	0.0141267	0.197228	0	0	0"
"174"/t"N90	0.229075	0.000379013	0	0	0"
"175"/t"N91	0.594153	0.00609261	0	0	0"
"176"/t"Cl11778	0.000227909	0.000101189	0	0	0"
"177"/t"Cl11779	0.000227909	0.000101189	0	0	0"
"178"/t"N92	0.535709	0.00420792	0	0	0"
"179"/t"CGA594	0.0584787	0.00179298	0	0	0"
"180"/t"CGA48	0.0584787	0.00179298	0	0	0"
"181"/t"N93	3.91244	0.0179851	0	0	0"
"182"/t"C3134	0.000179843	1.52246e-08	0	0	0"
"183"/t"C3126	0.000179843	1.52246e-08	0	0	0"
"184"/t"N94	3.65233	0.036773	0	0	0"
"185"/t"CGA311	1.81915	0.0425383	0	0	0"
"186"/t"N95	0.156716	0.00188241	0	0	0"
"187"/t"N96	0.342616	0.011408	0	0	0"
"188"/t"N97	0.342196	0.0516848	0	0	0"
"189"/t"CGA45	6.77987e-06	0	0	0	0"
"190"/t"CGA46	6.77987e-06	0	0	0	0"
"191"/t"N98	0.253709	0.00160923	0	0	0"
"192"/t"N99	0.699808	0.00621203	0	0	0"
"193"/t"N100	0.339941	0.00607022	0	0	0"
"194"/t"C3043	0.0109665	1.51883e-05	0	0	0"
"195"/t"CGA87	0.0109665	1.51883e-05	0	0	0"
"196"/t"N101	0.334713	0.00537177	0	0	0"
"197"/t"CGA368	0.0159635	0.000483205	0	0	0"
"198"/t"CGA557	0.0159635	0.000483205	0	0	0"
"199"/t"CGA364	1.05559	0.0171716	0	0	0"
"200"/t"C2208	2.65024	0.0285165	0	0	0"
"201"/t"N102	4.5887	0.0567486	0	0	0"
"202"/t"N103	0.57126	0.0145374	0	0	0"
"203"/t"N104	1.13028	0.00855014	0	0	0"
