haploidn,tips,sim
20,CGA763,986
20,C601,986
20,CGA642,986
18,CGA429,986
19,C3125,986
19,Calboe,986
19,CGA236,986
18,CGA365,986
19,CGA494,986
19,CGA310,986
19,C984,986
19,CGA48,986
19,Cl11778,986
19,C404,986
19,C12265,986
17,C3126,986
19,CGA312,986
16,C3043,986
17,CGA364,986
17,CGA45,986
17,C2208,986
15,CGA311,986
19,CGA501,986
19,C3121,986
19,CGA453,986
18,C3118,986
18,Calparcri,986
17,FGA513,986
18,FGA456,986
17,FGA465,986
16,F12278,986
16,FGA331,986
17,Furant,986
16,FGA581,986
18,FGA15,986
18,FGA99,986
16,F2241,986
16,Furang,986
17,FGA490,986
16,Furpol,986
16,Furcep,986
17,F1476,986
17,FGA104,986
16,FGA489,986
16,F3015,986
17,FGA174,986
18,FurbGB,986
16,FGA379,986
15,Tribit,986
14,Trihoe,986
14,Trijac,986
15,Trijoh,986
15,Trimel,986
14,Triowe,986
15,Tricri,986
15,Triwie,986
16,Triqua,986
18,Kinboe,986
15,Kinfis,986
17,Kinxen,986
17,Bratra,986
18,Bradra,986
18,Bratha,986
18,Bramel,986
18,Braset,986
19,Braven,986
19,Bragut,986
17,Brapum,986
18,Bradam,986
17,Chazey,986
17,Chacaly,986
16,Chaafr,986
16,Chacha,986
17,Chadil,986
18,Chasen,986
17,Chanam,986
17,Rhamar,986
16,Rhatem,986
17,Rhaspe,986
16,BGA584,987
16,BGAA1,987
15,B11604,987
15,B983,987
14,BGA303,987
13,BGAB1,987
15,B11609,987
15,B11696,987
12,B3088,987
15,BGA709,987
15,BGA309,987
18,PGA445,987
15,CGA763,987
16,C601,987
14,CGA642,987
14,CGA429,987
14,C3125,987
14,Calboe,987
13,CGA236,987
14,CGA365,987
14,CGA494,987
14,CGA310,987
16,C984,987
12,CGA48,987
10,Cl11778,987
11,C404,987
12,C12265,987
14,C3126,987
15,CGA312,987
14,C3043,987
15,CGA364,987
14,CGA45,987
14,C2208,987
14,CGA311,987
17,CGA501,987
17,C3121,987
17,CGA453,987
17,C3118,987
17,Calparcri,987
14,FGA513,987
13,FGA456,987
14,FGA465,987
14,F12278,987
13,FGA331,987
13,Furant,987
14,FGA581,987
14,FGA15,987
11,FGA99,987
13,F2241,987
13,Furang,987
12,FGA490,987
15,Furpol,987
14,Furcep,987
14,F1476,987
13,FGA104,987
11,FGA489,987
13,F3015,987
11,FGA174,987
14,FurbGB,987
18,FGA379,987
14,Tribit,987
15,Trihoe,987
16,Trijac,987
16,Trijoh,987
16,Trimel,987
14,Triowe,987
15,Tricri,987
19,Triwie,987
17,Triqua,987
17,Kinboe,987
18,Kinfis,987
17,Kinxen,987
17,Bratra,987
17,Bradra,987
17,Bratha,987
17,Bramel,987
17,Braset,987
17,Braven,987
17,Bragut,987
17,Brapum,987
16,Bradam,987
15,Chazey,987
15,Chacaly,987
14,Chaafr,987
15,Chacha,987
19,Chadil,987
16,Chasen,987
16,Chanam,987
16,Rhamar,987
16,Rhatem,987
17,Rhaspe,987
19,BGA584,988
19,BGAA1,988
17,B11604,988
16,B983,988
18,BGA303,988
18,BGAB1,988
18,B11609,988
18,B11696,988
18,B3088,988
19,BGA709,988
19,BGA309,988
16,PGA445,988
17,CGA763,988
18,C601,988
17,CGA642,988
18,CGA429,988
16,C3125,988
17,Calboe,988
15,CGA236,988
17,CGA365,988
17,CGA494,988
18,CGA310,988
16,C984,988
19,CGA48,988
18,Cl11778,988
20,C404,988
19,C12265,988
17,C3126,988
17,CGA312,988
18,C3043,988
17,CGA364,988
18,CGA45,988
19,C2208,988
18,CGA311,988
18,CGA501,988
18,C3121,988
18,CGA453,988
17,C3118,988
17,Calparcri,988
17,FGA513,988
17,FGA456,988
17,FGA465,988
17,F12278,988
16,FGA331,988
16,Furant,988
18,FGA581,988
18,FGA15,988
16,FGA99,988
16,F2241,988
17,Furang,988
17,FGA490,988
17,Furpol,988
16,Furcep,988
18,F1476,988
17,FGA104,988
17,FGA489,988
18,F3015,988
17,FGA174,988
16,FurbGB,988
16,FGA379,988
19,Tribit,988
19,Trihoe,988
18,Trijac,988
17,Trijoh,988
18,Trimel,988
17,Triowe,988
18,Tricri,988
18,Triwie,988
18,Triqua,988
17,Kinboe,988
17,Kinfis,988
17,Kinxen,988
16,Bratra,988
15,Bradra,988
17,Bratha,988
17,Bramel,988
16,Braset,988
17,Braven,988
16,Bragut,988
17,Brapum,988
18,Bradam,988
15,Chazey,988
16,Chacaly,988
15,Chaafr,988
16,Chacha,988
18,Chadil,988
16,Chasen,988
17,Chanam,988
16,Rhamar,988
18,Rhatem,988
15,Rhaspe,988
14,BGA584,989
14,BGAA1,989
15,B11604,989
14,B983,989
13,BGA303,989
12,BGAB1,989
15,B11609,989
12,B11696,989
11,B3088,989
14,BGA709,989
14,BGA309,989
17,PGA445,989
15,CGA763,989
16,C601,989
15,CGA642,989
16,CGA429,989
16,C3125,989
16,Calboe,989
16,CGA236,989
15,CGA365,989
17,CGA494,989
16,CGA310,989
16,C984,989
17,CGA48,989
17,Cl11778,989
17,C404,989
15,C12265,989
16,C3126,989
16,CGA312,989
18,C3043,989
18,CGA364,989
17,CGA45,989
19,C2208,989
18,CGA311,989
18,CGA501,989
18,C3121,989
18,CGA453,989
17,C3118,989
17,Calparcri,989
19,FGA513,989
19,FGA456,989
20,FGA465,989
20,F12278,989
19,FGA331,989
20,Furant,989
20,FGA581,989
20,FGA15,989
20,FGA99,989
20,F2241,989
20,Furang,989
19,FGA490,989
20,Furpol,989
20,Furcep,989
19,F1476,989
18,FGA104,989
19,FGA489,989
20,F3015,989
19,FGA174,989
18,FurbGB,989
22,FGA379,989
19,Tribit,989
20,Trihoe,989
20,Trijac,989
15,Trijoh,989
18,Trimel,989
14,Triowe,989
19,Tricri,989
18,Triwie,989
18,Triqua,989
19,Kinboe,989
19,Kinfis,989
19,Kinxen,989
19,Bratra,989
18,Bradra,989
18,Bratha,989
18,Bramel,989
18,Braset,989
17,Braven,989
17,Bragut,989
19,Brapum,989
19,Bradam,989
20,Chazey,989
20,Chacaly,989
20,Chaafr,989
20,Chacha,989
20,Chadil,989
20,Chasen,989
17,Chanam,989
16,Rhamar,989
20,Rhatem,989
19,Rhaspe,989
16,BGA584,990
16,BGAA1,990
15,B11604,990
17,B983,990
17,BGA303,990
16,BGAB1,990
18,B11609,990
18,B11696,990
16,B3088,990
16,BGA709,990
16,BGA309,990
16,PGA445,990
16,CGA763,990
16,C601,990
17,CGA642,990
16,CGA429,990
15,C3125,990
15,Calboe,990
16,CGA236,990
15,CGA365,990
16,CGA494,990
17,CGA310,990
17,C984,990
16,CGA48,990
16,Cl11778,990
15,C404,990
14,C12265,990
16,C3126,990
14,CGA312,990
14,C3043,990
14,CGA364,990
15,CGA45,990
15,C2208,990
17,CGA311,990
16,CGA501,990
16,C3121,990
16,CGA453,990
16,C3118,990
16,Calparcri,990
17,FGA513,990
16,FGA456,990
16,FGA465,990
16,F12278,990
17,FGA331,990
16,Furant,990
17,FGA581,990
16,FGA15,990
17,FGA99,990
18,F2241,990
19,Furang,990
18,FGA490,990
17,Furpol,990
17,Furcep,990
17,F1476,990
16,FGA104,990
16,FGA489,990
16,F3015,990
16,FGA174,990
16,FurbGB,990
15,FGA379,990
16,Tribit,990
16,Trihoe,990
15,Trijac,990
16,Trijoh,990
15,Trimel,990
14,Triowe,990
17,Tricri,990
16,Triwie,990
16,Triqua,990
16,Kinboe,990
14,Kinfis,990
14,Kinxen,990
17,Bratra,990
17,Bradra,990
17,Bratha,990
17,Bramel,990
16,Braset,990
17,Braven,990
17,Bragut,990
18,Brapum,990
18,Bradam,990
14,Chazey,990
14,Chacaly,990
14,Chaafr,990
14,Chacha,990
14,Chadil,990
14,Chasen,990
15,Chanam,990
14,Rhamar,990
16,Rhatem,990
16,Rhaspe,990
15,BGA584,991
14,BGAA1,991
15,B11604,991
16,B983,991
15,BGA303,991
15,BGAB1,991
16,B11609,991
16,B11696,991
14,B3088,991
15,BGA709,991
18,BGA309,991
17,PGA445,991
16,CGA763,991
16,C601,991
15,CGA642,991
17,CGA429,991
16,C3125,991
15,Calboe,991
16,CGA236,991
15,CGA365,991
15,CGA494,991
16,CGA310,991
16,C984,991
14,CGA48,991
14,Cl11778,991
14,C404,991
16,C12265,991
16,C3126,991
17,CGA312,991
13,C3043,991
14,CGA364,991
15,CGA45,991
15,C2208,991
15,CGA311,991
15,CGA501,991
15,C3121,991
15,CGA453,991
16,C3118,991
16,Calparcri,991
16,FGA513,991
16,FGA456,991
17,FGA465,991
16,F12278,991
15,FGA331,991
13,Furant,991
16,FGA581,991
17,FGA15,991
17,FGA99,991
15,F2241,991
15,Furang,991
14,FGA490,991
14,Furpol,991
16,Furcep,991
16,F1476,991
14,FGA104,991
17,FGA489,991
16,F3015,991
17,FGA174,991
15,FurbGB,991
15,FGA379,991
16,Tribit,991
15,Trihoe,991
16,Trijac,991
15,Trijoh,991
16,Trimel,991
16,Triowe,991
18,Tricri,991
16,Triwie,991
16,Triqua,991
16,Kinboe,991
16,Kinfis,991
16,Kinxen,991
15,Bratra,991
15,Bradra,991
15,Bratha,991
16,Bramel,991
15,Braset,991
15,Braven,991
15,Bragut,991
16,Brapum,991
16,Bradam,991
16,Chazey,991
15,Chacaly,991
15,Chaafr,991
16,Chacha,991
17,Chadil,991
15,Chasen,991
15,Chanam,991
15,Rhamar,991
15,Rhatem,991
13,Rhaspe,991
20,BGA584,992
20,BGAA1,992
20,B11604,992
20,B983,992
18,BGA303,992
18,BGAB1,992
20,B11609,992
20,B11696,992
19,B3088,992
19,BGA709,992
18,BGA309,992
17,PGA445,992
19,CGA763,992
19,C601,992
18,CGA642,992
21,CGA429,992
20,C3125,992
21,Calboe,992
20,CGA236,992
22,CGA365,992
21,CGA494,992
20,CGA310,992
20,C984,992
19,CGA48,992
20,Cl11778,992
18,C404,992
20,C12265,992
21,C3126,992
21,CGA312,992
18,C3043,992
19,CGA364,992
17,CGA45,992
18,C2208,992
20,CGA311,992
16,CGA501,992
17,C3121,992
16,CGA453,992
16,C3118,992
16,Calparcri,992
20,FGA513,992
19,FGA456,992
19,FGA465,992
18,F12278,992
19,FGA331,992
19,Furant,992
19,FGA581,992
19,FGA15,992
17,FGA99,992
19,F2241,992
20,Furang,992
19,FGA490,992
19,Furpol,992
19,Furcep,992
18,F1476,992
20,FGA104,992
19,FGA489,992
19,F3015,992
19,FGA174,992
19,FurbGB,992
20,FGA379,992
20,Tribit,992
18,Trihoe,992
20,Trijac,992
19,Trijoh,992
19,Trimel,992
18,Triowe,992
19,Tricri,992
19,Triwie,992
20,Triqua,992
19,Kinboe,992
19,Kinfis,992
16,Kinxen,992
19,Bratra,992
19,Bradra,992
19,Bratha,992
19,Bramel,992
19,Braset,992
19,Braven,992
19,Bragut,992
20,Brapum,992
19,Bradam,992
16,Chazey,992
17,Chacaly,992
18,Chaafr,992
17,Chacha,992
16,Chadil,992
17,Chasen,992
18,Chanam,992
17,Rhamar,992
17,Rhatem,992
17,Rhaspe,992
19,BGA584,993
20,BGAA1,993
22,B11604,993
19,B983,993
18,BGA303,993
18,BGAB1,993
19,B11609,993
21,B11696,993
20,B3088,993
19,BGA709,993
18,BGA309,993
21,PGA445,993
18,CGA763,993
17,C601,993
17,CGA642,993
17,CGA429,993
17,C3125,993
18,Calboe,993
17,CGA236,993
16,CGA365,993
17,CGA494,993
17,CGA310,993
17,C984,993
18,CGA48,993
18,Cl11778,993
18,C404,993
17,C12265,993
17,C3126,993
17,CGA312,993
15,C3043,993
15,CGA364,993
15,CGA45,993
15,C2208,993
15,CGA311,993
16,CGA501,993
16,C3121,993
17,CGA453,993
17,C3118,993
17,Calparcri,993
16,FGA513,993
17,FGA456,993
16,FGA465,993
16,F12278,993
16,FGA331,993
17,Furant,993
15,FGA581,993
16,FGA15,993
16,FGA99,993
16,F2241,993
17,Furang,993
16,FGA490,993
16,Furpol,993
15,Furcep,993
16,F1476,993
15,FGA104,993
15,FGA489,993
15,F3015,993
14,FGA174,993
16,FurbGB,993
14,FGA379,993
16,Tribit,993
16,Trihoe,993
16,Trijac,993
14,Trijoh,993
12,Trimel,993
15,Triowe,993
15,Tricri,993
18,Triwie,993
18,Triqua,993
17,Kinboe,993
17,Kinfis,993
16,Kinxen,993
17,Bratra,993
17,Bradra,993
17,Bratha,993
17,Bramel,993
17,Braset,993
16,Braven,993
17,Bragut,993
17,Brapum,993
17,Bradam,993
16,Chazey,993
16,Chacaly,993
16,Chaafr,993
17,Chacha,993
20,Chadil,993
17,Chasen,993
19,Chanam,993
15,Rhamar,993
15,Rhatem,993
15,Rhaspe,993
19,BGA584,994
18,BGAA1,994
18,B11604,994
16,B983,994
18,BGA303,994
18,BGAB1,994
18,B11609,994
19,B11696,994
18,B3088,994
17,BGA709,994
17,BGA309,994
18,PGA445,994
17,CGA763,994
17,C601,994
16,CGA642,994
17,CGA429,994
17,C3125,994
17,Calboe,994
17,CGA236,994
17,CGA365,994
17,CGA494,994
17,CGA310,994
17,C984,994
17,CGA48,994
17,Cl11778,994
17,C404,994
17,C12265,994
17,C3126,994
18,CGA312,994
15,C3043,994
16,CGA364,994
16,CGA45,994
17,C2208,994
16,CGA311,994
16,CGA501,994
18,C3121,994
16,CGA453,994
15,C3118,994
16,Calparcri,994
17,FGA513,994
16,FGA456,994
18,FGA465,994
16,F12278,994
17,FGA331,994
17,Furant,994
14,FGA581,994
15,FGA15,994
15,FGA99,994
16,F2241,994
16,Furang,994
16,FGA490,994
18,Furpol,994
16,Furcep,994
17,F1476,994
17,FGA104,994
16,FGA489,994
15,F3015,994
17,FGA174,994
17,FurbGB,994
18,FGA379,994
16,Tribit,994
16,Trihoe,994
16,Trijac,994
17,Trijoh,994
17,Trimel,994
18,Triowe,994
14,Tricri,994
13,Triwie,994
13,Triqua,994
16,Kinboe,994
15,Kinfis,994
15,Kinxen,994
13,Bratra,994
13,Bradra,994
13,Bratha,994
13,Bramel,994
13,Braset,994
13,Braven,994
13,Bragut,994
14,Brapum,994
13,Bradam,994
16,Chazey,994
15,Chacaly,994
16,Chaafr,994
16,Chacha,994
17,Chadil,994
18,Chasen,994
16,Chanam,994
13,Rhamar,994
16,Rhatem,994
14,Rhaspe,994
16,BGA584,995
17,BGAA1,995
17,B11604,995
16,B983,995
15,BGA303,995
15,BGAB1,995
19,B11609,995
18,B11696,995
18,B3088,995
15,BGA709,995
15,BGA309,995
17,PGA445,995
18,CGA763,995
18,C601,995
19,CGA642,995
16,CGA429,995
17,C3125,995
18,Calboe,995
18,CGA236,995
17,CGA365,995
18,CGA494,995
17,CGA310,995
17,C984,995
16,CGA48,995
15,Cl11778,995
16,C404,995
17,C12265,995
18,C3126,995
17,CGA312,995
17,C3043,995
18,CGA364,995
19,CGA45,995
18,C2208,995
18,CGA311,995
18,CGA501,995
18,C3121,995
18,CGA453,995
18,C3118,995
18,Calparcri,995
18,FGA513,995
18,FGA456,995
18,FGA465,995
18,F12278,995
19,FGA331,995
19,Furant,995
18,FGA581,995
17,FGA15,995
18,FGA99,995
18,F2241,995
18,Furang,995
18,FGA490,995
18,Furpol,995
18,Furcep,995
19,F1476,995
18,FGA104,995
19,FGA489,995
18,F3015,995
19,FGA174,995
19,FurbGB,995
19,FGA379,995
16,Tribit,995
17,Trihoe,995
17,Trijac,995
18,Trijoh,995
18,Trimel,995
20,Triowe,995
18,Tricri,995
18,Triwie,995
18,Triqua,995
18,Kinboe,995
17,Kinfis,995
17,Kinxen,995
17,Bratra,995
17,Bradra,995
16,Bratha,995
16,Bramel,995
15,Braset,995
18,Braven,995
17,Bragut,995
17,Brapum,995
17,Bradam,995
18,Chazey,995
18,Chacaly,995
19,Chaafr,995
18,Chacha,995
19,Chadil,995
18,Chasen,995
14,Chanam,995
17,Rhamar,995
18,Rhatem,995
17,Rhaspe,995
19,BGA584,996
18,BGAA1,996
18,B11604,996
18,B983,996
18,BGA303,996
18,BGAB1,996
19,B11609,996
19,B11696,996
21,B3088,996
23,BGA709,996
21,BGA309,996
18,PGA445,996
16,CGA763,996
16,C601,996
16,CGA642,996
14,CGA429,996
16,C3125,996
15,Calboe,996
16,CGA236,996
16,CGA365,996
16,CGA494,996
16,CGA310,996
16,C984,996
15,CGA48,996
15,Cl11778,996
15,C404,996
15,C12265,996
15,C3126,996
15,CGA312,996
16,C3043,996
16,CGA364,996
14,CGA45,996
17,C2208,996
17,CGA311,996
17,CGA501,996
18,C3121,996
17,CGA453,996
18,C3118,996
18,Calparcri,996
18,FGA513,996
18,FGA456,996
18,FGA465,996
18,F12278,996
20,FGA331,996
18,Furant,996
17,FGA581,996
18,FGA15,996
18,FGA99,996
18,F2241,996
18,Furang,996
18,FGA490,996
18,Furpol,996
18,Furcep,996
19,F1476,996
16,FGA104,996
15,FGA489,996
18,F3015,996
17,FGA174,996
18,FurbGB,996
17,FGA379,996
17,Tribit,996
17,Trihoe,996
17,Trijac,996
17,Trijoh,996
17,Trimel,996
15,Triowe,996
16,Tricri,996
17,Triwie,996
16,Triqua,996
17,Kinboe,996
17,Kinfis,996
16,Kinxen,996
19,Bratra,996
19,Bradra,996
19,Bratha,996
19,Bramel,996
19,Braset,996
19,Braven,996
18,Bragut,996
19,Brapum,996
19,Bradam,996
18,Chazey,996
18,Chacaly,996
18,Chaafr,996
18,Chacha,996
18,Chadil,996
18,Chasen,996
18,Chanam,996
21,Rhamar,996
20,Rhatem,996
19,Rhaspe,996
18,BGA584,997
19,BGAA1,997
18,B11604,997
16,B983,997
16,BGA303,997
16,BGAB1,997
16,B11609,997
16,B11696,997
14,B3088,997
15,BGA709,997
20,BGA309,997
18,PGA445,997
18,CGA763,997
18,C601,997
19,CGA642,997
17,CGA429,997
18,C3125,997
18,Calboe,997
18,CGA236,997
18,CGA365,997
18,CGA494,997
17,CGA310,997
17,C984,997
18,CGA48,997
17,Cl11778,997
17,C404,997
17,C12265,997
17,C3126,997
18,CGA312,997
19,C3043,997
18,CGA364,997
19,CGA45,997
18,C2208,997
17,CGA311,997
19,CGA501,997
20,C3121,997
21,CGA453,997
20,C3118,997
19,Calparcri,997
20,FGA513,997
19,FGA456,997
20,FGA465,997
20,F12278,997
20,FGA331,997
21,Furant,997
21,FGA581,997
21,FGA15,997
21,FGA99,997
19,F2241,997
19,Furang,997
19,FGA490,997
19,Furpol,997
18,Furcep,997
18,F1476,997
18,FGA104,997
18,FGA489,997
19,F3015,997
19,FGA174,997
19,FurbGB,997
18,FGA379,997
19,Tribit,997
20,Trihoe,997
19,Trijac,997
19,Trijoh,997
20,Trimel,997
20,Triowe,997
18,Tricri,997
19,Triwie,997
18,Triqua,997
21,Kinboe,997
20,Kinfis,997
17,Kinxen,997
18,Bratra,997
18,Bradra,997
18,Bratha,997
18,Bramel,997
18,Braset,997
18,Braven,997
18,Bragut,997
18,Brapum,997
18,Bradam,997
18,Chazey,997
17,Chacaly,997
19,Chaafr,997
19,Chacha,997
17,Chadil,997
18,Chasen,997
18,Chanam,997
19,Rhamar,997
19,Rhatem,997
19,Rhaspe,997
16,BGA584,998
18,BGAA1,998
15,B11604,998
16,B983,998
17,BGA303,998
16,BGAB1,998
14,B11609,998
15,B11696,998
17,B3088,998
14,BGA709,998
17,BGA309,998
17,PGA445,998
16,CGA763,998
17,C601,998
17,CGA642,998
18,CGA429,998
17,C3125,998
17,Calboe,998
16,CGA236,998
17,CGA365,998
16,CGA494,998
17,CGA310,998
17,C984,998
17,CGA48,998
17,Cl11778,998
17,C404,998
18,C12265,998
17,C3126,998
17,CGA312,998
16,C3043,998
16,CGA364,998
17,CGA45,998
15,C2208,998
16,CGA311,998
16,CGA501,998
16,C3121,998
16,CGA453,998
16,C3118,998
16,Calparcri,998
17,FGA513,998
17,FGA456,998
17,FGA465,998
18,F12278,998
18,FGA331,998
18,Furant,998
19,FGA581,998
20,FGA15,998
19,FGA99,998
18,F2241,998
18,Furang,998
18,FGA490,998
18,Furpol,998
18,Furcep,998
18,F1476,998
19,FGA104,998
19,FGA489,998
17,F3015,998
17,FGA174,998
18,FurbGB,998
18,FGA379,998
20,Tribit,998
20,Trihoe,998
20,Trijac,998
20,Trijoh,998
19,Trimel,998
20,Triowe,998
18,Tricri,998
19,Triwie,998
18,Triqua,998
20,Kinboe,998
19,Kinfis,998
17,Kinxen,998
19,Bratra,998
19,Bradra,998
19,Bratha,998
19,Bramel,998
19,Braset,998
19,Braven,998
19,Bragut,998
18,Brapum,998
18,Bradam,998
19,Chazey,998
19,Chacaly,998
19,Chaafr,998
19,Chacha,998
19,Chadil,998
19,Chasen,998
18,Chanam,998
21,Rhamar,998
16,Rhatem,998
18,Rhaspe,998
16,BGA584,999
16,BGAA1,999
16,B11604,999
15,B983,999
17,BGA303,999
15,BGAB1,999
18,B11609,999
14,B11696,999
15,B3088,999
15,BGA709,999
18,BGA309,999
20,PGA445,999
17,CGA763,999
17,C601,999
18,CGA642,999
18,CGA429,999
16,C3125,999
17,Calboe,999
17,CGA236,999
17,CGA365,999
17,CGA494,999
17,CGA310,999
17,C984,999
17,CGA48,999
17,Cl11778,999
17,C404,999
17,C12265,999
19,C3126,999
17,CGA312,999
14,C3043,999
16,CGA364,999
16,CGA45,999
16,C2208,999
16,CGA311,999
17,CGA501,999
17,C3121,999
18,CGA453,999
16,C3118,999
16,Calparcri,999
17,FGA513,999
17,FGA456,999
17,FGA465,999
17,F12278,999
17,FGA331,999
17,Furant,999
17,FGA581,999
18,FGA15,999
17,FGA99,999
16,F2241,999
16,Furang,999
17,FGA490,999
18,Furpol,999
16,Furcep,999
16,F1476,999
17,FGA104,999
15,FGA489,999
17,F3015,999
17,FGA174,999
18,FurbGB,999
15,FGA379,999
16,Tribit,999
17,Trihoe,999
17,Trijac,999
16,Trijoh,999
18,Trimel,999
17,Triowe,999
16,Tricri,999
16,Triwie,999
17,Triqua,999
15,Kinboe,999
15,Kinfis,999
17,Kinxen,999
17,Bratra,999
17,Bradra,999
16,Bratha,999
16,Bramel,999
17,Braset,999
17,Braven,999
16,Bragut,999
17,Brapum,999
17,Bradam,999
17,Chazey,999
17,Chacaly,999
16,Chaafr,999
15,Chacha,999
15,Chadil,999
15,Chasen,999
16,Chanam,999
14,Rhamar,999
18,Rhatem,999
14,Rhaspe,999
13,BGA584,1000
14,BGAA1,1000
12,B11604,1000
15,B983,1000
14,BGA303,1000
14,BGAB1,1000
13,B11609,1000
13,B11696,1000
14,B3088,1000
15,BGA709,1000
15,BGA309,1000
16,PGA445,1000
18,CGA763,1000
17,C601,1000
18,CGA642,1000
18,CGA429,1000
19,C3125,1000
18,Calboe,1000
19,CGA236,1000
16,CGA365,1000
18,CGA494,1000
17,CGA310,1000
18,C984,1000
18,CGA48,1000
18,Cl11778,1000
18,C404,1000
18,C12265,1000
17,C3126,1000
17,CGA312,1000
18,C3043,1000
17,CGA364,1000
16,CGA45,1000
16,C2208,1000
16,CGA311,1000
15,CGA501,1000
15,C3121,1000
15,CGA453,1000
14,C3118,1000
14,Calparcri,1000
17,FGA513,1000
17,FGA456,1000
17,FGA465,1000
17,F12278,1000
17,FGA331,1000
17,Furant,1000
17,FGA581,1000
16,FGA15,1000
17,FGA99,1000
17,F2241,1000
17,Furang,1000
16,FGA490,1000
17,Furpol,1000
16,Furcep,1000
17,F1476,1000
18,FGA104,1000
17,FGA489,1000
17,F3015,1000
16,FGA174,1000
17,FurbGB,1000
13,FGA379,1000
17,Tribit,1000
17,Trihoe,1000
17,Trijac,1000
16,Trijoh,1000
16,Trimel,1000
15,Triowe,1000
18,Tricri,1000
15,Triwie,1000
16,Triqua,1000
17,Kinboe,1000
16,Kinfis,1000
15,Kinxen,1000
16,Bratra,1000
16,Bradra,1000
17,Bratha,1000
17,Bramel,1000
16,Braset,1000
16,Braven,1000
16,Bragut,1000
15,Brapum,1000
16,Bradam,1000
15,Chazey,1000
16,Chacaly,1000
16,Chaafr,1000
16,Chacha,1000
15,Chadil,1000
17,Chasen,1000
17,Chanam,1000
15,Rhamar,1000
17,Rhatem,1000
16,Rhaspe,1000
15,BGA584,1001
16,BGAA1,1001
15,B11604,1001
14,B983,1001
16,BGA303,1001
17,BGAB1,1001
17,B11609,1001
17,B11696,1001
18,B3088,1001
18,BGA709,1001
19,BGA309,1001
18,PGA445,1001
16,CGA763,1001
15,C601,1001
17,CGA642,1001
14,CGA429,1001
16,C3125,1001
16,Calboe,1001
16,CGA236,1001
15,CGA365,1001
14,CGA494,1001
15,CGA310,1001
15,C984,1001
15,CGA48,1001
15,Cl11778,1001
14,C404,1001
16,C12265,1001
17,C3126,1001
16,CGA312,1001
17,C3043,1001
16,CGA364,1001
17,CGA45,1001
17,C2208,1001
17,CGA311,1001
16,CGA501,1001
16,C3121,1001
16,CGA453,1001
16,C3118,1001
16,Calparcri,1001
13,FGA513,1001
14,FGA456,1001
12,FGA465,1001
14,F12278,1001
14,FGA331,1001
14,Furant,1001
13,FGA581,1001
14,FGA15,1001
14,FGA99,1001
14,F2241,1001
14,Furang,1001
14,FGA490,1001
14,Furpol,1001
15,Furcep,1001
14,F1476,1001
13,FGA104,1001
15,FGA489,1001
12,F3015,1001
13,FGA174,1001
15,FurbGB,1001
16,FGA379,1001
15,Tribit,1001
16,Trihoe,1001
16,Trijac,1001
15,Trijoh,1001
16,Trimel,1001
17,Triowe,1001
16,Tricri,1001
18,Triwie,1001
16,Triqua,1001
20,Kinboe,1001
17,Kinfis,1001
18,Kinxen,1001
16,Bratra,1001
15,Bradra,1001
14,Bratha,1001
14,Bramel,1001
15,Braset,1001
15,Braven,1001
15,Bragut,1001
15,Brapum,1001
15,Bradam,1001
17,Chazey,1001
14,Chacaly,1001
17,Chaafr,1001
17,Chacha,1001
16,Chadil,1001
16,Chasen,1001
14,Chanam,1001
16,Rhamar,1001
17,Rhatem,1001
17,Rhaspe,1001
17,BGA584,2
17,BGAA1,2
18,B11604,2
17,B983,2
17,BGA303,2
16,BGAB1,2
16,B11609,2
16,B11696,2
15,B3088,2
15,BGA709,2
18,BGA309,2
17,PGA445,2
15,CGA763,2
15,C601,2
15,CGA642,2
16,CGA429,2
16,C3125,2
15,Calboe,2
15,CGA236,2
13,CGA365,2
13,CGA494,2
16,CGA310,2
16,C984,2
15,CGA48,2
15,Cl11778,2
15,C404,2
15,C12265,2
13,C3126,2
15,CGA312,2
16,C3043,2
16,CGA364,2
16,CGA45,2
15,C2208,2
16,CGA311,2
16,CGA501,2
15,C3121,2
16,CGA453,2
15,C3118,2
15,Calparcri,2
14,FGA513,2
15,FGA456,2
13,FGA465,2
14,F12278,2
15,FGA331,2
15,Furant,2
16,FGA581,2
14,FGA15,2
15,FGA99,2
15,F2241,2
15,Furang,2
15,FGA490,2
13,Furpol,2
15,Furcep,2
16,F1476,2
15,FGA104,2
14,FGA489,2
16,F3015,2
14,FGA174,2
13,FurbGB,2
14,FGA379,2
13,Tribit,2
15,Trihoe,2
15,Trijac,2
13,Trijoh,2
15,Trimel,2
15,Triowe,2
14,Tricri,2
14,Triwie,2
15,Triqua,2
15,Kinboe,2
15,Kinfis,2
15,Kinxen,2
17,Bratra,2
18,Bradra,2
17,Bratha,2
17,Bramel,2
16,Braset,2
16,Braven,2
16,Bragut,2
15,Brapum,2
16,Bradam,2
15,Chazey,2
15,Chacaly,2
16,Chaafr,2
15,Chacha,2
16,Chadil,2
16,Chasen,2
15,Chanam,2
14,Rhamar,2
16,Rhatem,2
15,Rhaspe,2
15,BGA584,3
15,BGAA1,3
15,B11604,3
17,B983,3
15,BGA303,3
13,BGAB1,3
16,B11609,3
16,B11696,3
13,B3088,3
16,BGA709,3
15,BGA309,3
17,PGA445,3
15,CGA763,3
15,C601,3
15,CGA642,3
15,CGA429,3
16,C3125,3
16,Calboe,3
17,CGA236,3
16,CGA365,3
