binomial,genus,taxonomic_authority,range,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,centroidY,centroidX,min,max,mean,category,habitat_code,habitat,suitability,season,major_importantance
Furcifer lateralis,Furcifer,"GRAY, 1831",11.2904616553,203.90006169031463,103.8371375694016,62.34916718075262,2416.6101172115978,281.53547193090685,116.66810610734115,164.8673658235657,229.90006169031463,179.20727945712522,230.18198642813078,170.08821714990748,1880.8642813078347,344.410240592227,44.83775447254781,72.80074028377545,947.7766810610734,169.17705120296114,923.9123997532388,219.7939543491672,-20.145176691118134,47.911762927118964,-24.47831303499993,-16.112265083999944,-19.454176605355045,LC,14.5,Artificial/Terrestrial - Urban Areas,Suitable,NA,NA
Furcifer lateralis,Furcifer,"GRAY, 1831",11.2904616553,203.90006169031463,103.8371375694016,62.34916718075262,2416.6101172115978,281.53547193090685,116.66810610734115,164.8673658235657,229.90006169031463,179.20727945712522,230.18198642813078,170.08821714990748,1880.8642813078347,344.410240592227,44.83775447254781,72.80074028377545,947.7766810610734,169.17705120296114,923.9123997532388,219.7939543491672,-20.145176691118134,47.911762927118964,-24.47831303499993,-16.112265083999944,-19.454176605355045,LC,2.2,Savanna - Moist,Suitable,NA,NA
Furcifer lateralis,Furcifer,"GRAY, 1831",11.2904616553,203.90006169031463,103.8371375694016,62.34916718075262,2416.6101172115978,281.53547193090685,116.66810610734115,164.8673658235657,229.90006169031463,179.20727945712522,230.18198642813078,170.08821714990748,1880.8642813078347,344.410240592227,44.83775447254781,72.80074028377545,947.7766810610734,169.17705120296114,923.9123997532388,219.7939543491672,-20.145176691118134,47.911762927118964,-24.47831303499993,-16.112265083999944,-19.454176605355045,LC,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA
Furcifer major,Furcifer,"BRYGOO, 1971",10.869962103,229.06066411238825,138.772030651341,64.74521072796935,2697.5351213282247,324.5204342273308,112.21264367816092,212.30779054916985,257.5332056194125,194.84738186462323,257.66283524904213,190.09450830140486,719.5249042145593,168.72349936143038,8.374201787994892,95.14878671775223,442.53192848020433,30.426564495530013,429.6679438058748,36.28799489144317,-23.577533613644597,45.22398059600262,-25.610240249999947,-21.28095575499998,-23.3059217766434,LC,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
Furcifer major,Furcifer,"BRYGOO, 1971",10.869962103,229.06066411238825,138.772030651341,64.74521072796935,2697.5351213282247,324.5204342273308,112.21264367816092,212.30779054916985,257.5332056194125,194.84738186462323,257.66283524904213,190.09450830140486,719.5249042145593,168.72349936143038,8.374201787994892,95.14878671775223,442.53192848020433,30.426564495530013,429.6679438058748,36.28799489144317,-23.577533613644597,45.22398059600262,-25.610240249999947,-21.28095575499998,-23.3059217766434,LC,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,Resident,NA
Furcifer major,Furcifer,"BRYGOO, 1971",10.869962103,229.06066411238825,138.772030651341,64.74521072796935,2697.5351213282247,324.5204342273308,112.21264367816092,212.30779054916985,257.5332056194125,194.84738186462323,257.66283524904213,190.09450830140486,719.5249042145593,168.72349936143038,8.374201787994892,95.14878671775223,442.53192848020433,30.426564495530013,429.6679438058748,36.28799489144317,-23.577533613644597,45.22398059600262,-25.610240249999947,-21.28095575499998,-23.3059217766434,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No
Furcifer major,Furcifer,"BRYGOO, 1971",10.869962103,229.06066411238825,138.772030651341,64.74521072796935,2697.5351213282247,324.5204342273308,112.21264367816092,212.30779054916985,257.5332056194125,194.84738186462323,257.66283524904213,190.09450830140486,719.5249042145593,168.72349936143038,8.374201787994892,95.14878671775223,442.53192848020433,30.426564495530013,429.6679438058748,36.28799489144317,-23.577533613644597,45.22398059600262,-25.610240249999947,-21.28095575499998,-23.3059217766434,LC,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,No
Furcifer major,Furcifer,"BRYGOO, 1971",10.869962103,229.06066411238825,138.772030651341,64.74521072796935,2697.5351213282247,324.5204342273308,112.21264367816092,212.30779054916985,257.5332056194125,194.84738186462323,257.66283524904213,190.09450830140486,719.5249042145593,168.72349936143038,8.374201787994892,95.14878671775223,442.53192848020433,30.426564495530013,429.6679438058748,36.28799489144317,-23.577533613644597,45.22398059600262,-25.610240249999947,-21.28095575499998,-23.3059217766434,LC,2.1,Savanna - Dry,Suitable,Resident,Yes
Furcifer major,Furcifer,"BRYGOO, 1971",10.869962103,229.06066411238825,138.772030651341,64.74521072796935,2697.5351213282247,324.5204342273308,112.21264367816092,212.30779054916985,257.5332056194125,194.84738186462323,257.66283524904213,190.09450830140486,719.5249042145593,168.72349936143038,8.374201787994892,95.14878671775223,442.53192848020433,30.426564495530013,429.6679438058748,36.28799489144317,-23.577533613644597,45.22398059600262,-25.610240249999947,-21.28095575499998,-23.3059217766434,LC,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes
Furcifer major,Furcifer,"BRYGOO, 1971",10.869962103,229.06066411238825,138.772030651341,64.74521072796935,2697.5351213282247,324.5204342273308,112.21264367816092,212.30779054916985,257.5332056194125,194.84738186462323,257.66283524904213,190.09450830140486,719.5249042145593,168.72349936143038,8.374201787994892,95.14878671775223,442.53192848020433,30.426564495530013,429.6679438058748,36.28799489144317,-23.577533613644597,45.22398059600262,-25.610240249999947,-21.28095575499998,-23.3059217766434,LC,4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,Yes
Furcifer minor,Furcifer,"G<a0>NTHER, 1879",0.632859256358,191.95555555555555,128.8,64.37777777777778,2416.1555555555556,283.68888888888887,85.37777777777778,198.3111111111111,215.2888888888889,155.95555555555555,215.64444444444445,155.95555555555555,1327.088888888889,312.15555555555557,10.444444444444445,100.44444444444444,829.6666666666666,33.644444444444446,770.2666666666667,33.644444444444446,-20.60947360549858,46.48624488062771,-20.99880176099998,-20.222830813999963,-20.48497898148755,EN,14.3,Artificial/Terrestrial - Plantations,Marginal,NA,NA
Furcifer minor,Furcifer,"G<a0>NTHER, 1879",0.632859256358,191.95555555555555,128.8,64.37777777777778,2416.1555555555556,283.68888888888887,85.37777777777778,198.3111111111111,215.2888888888889,155.95555555555555,215.64444444444445,155.95555555555555,1327.088888888889,312.15555555555557,10.444444444444445,100.44444444444444,829.6666666666666,33.644444444444446,770.2666666666667,33.644444444444446,-20.60947360549858,46.48624488062771,-20.99880176099998,-20.222830813999963,-20.48497898148755,EN,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,Yes
Furcifer monoceras,Furcifer,"BOETTGER, 1913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Furcifer nicosiai,Furcifer,"JESU, MATTIOLI & SCHIMMENTI, 1999",0.268274952484,247.7,125.05,65.35,1837.1,330.55,140.25,190.3,261.55,219.45,264,218.8,1312.4,348.7,2,109.35,874.95,11.9,413.35,11.9,-18.658956035669146,44.76578704674612,-19.176651511999978,-18.222253553999963,-18.6699694783139,EN,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA
Furcifer oustaleti,Furcifer,"MOCQUARD, 1894",101.8267346056,228.82563053851396,122.58895705521472,65.47075664621677,2181.0126789366054,313.4379004771643,127.56005453306066,185.87784594410363,249.7768234492161,201.10824812542603,251.01472392638036,197.01840490797545,1379.6238582140422,316.3229720518064,17.117382413087935,96.45221540558964,819.9063394683027,64.85971370143149,676.9000681663258,80.8373551465576,-19.382167015834185,46.69902318264495,-25.60895156899994,-11.945432662999963,-16.543666312548954,LC,14.1,Artificial/Terrestrial - Arable Land,NA,NA,NA
Furcifer oustaleti,Furcifer,"MOCQUARD, 1894",101.8267346056,228.82563053851396,122.58895705521472,65.47075664621677,2181.0126789366054,313.4379004771643,127.56005453306066,185.87784594410363,249.7768234492161,201.10824812542603,251.01472392638036,197.01840490797545,1379.6238582140422,316.3229720518064,17.117382413087935,96.45221540558964,819.9063394683027,64.85971370143149,676.9000681663258,80.8373551465576,-19.382167015834185,46.69902318264495,-25.60895156899994,-11.945432662999963,-16.543666312548954,LC,14.2,Artificial/Terrestrial - Pastureland,NA,NA,NA
Furcifer oustaleti,Furcifer,"MOCQUARD, 1894",101.8267346056,228.82563053851396,122.58895705521472,65.47075664621677,2181.0126789366054,313.4379004771643,127.56005453306066,185.87784594410363,249.7768234492161,201.10824812542603,251.01472392638036,197.01840490797545,1379.6238582140422,316.3229720518064,17.117382413087935,96.45221540558964,819.9063394683027,64.85971370143149,676.9000681663258,80.8373551465576,-19.382167015834185,46.69902318264495,-25.60895156899994,-11.945432662999963,-16.543666312548954,LC,14.3,Artificial/Terrestrial - Plantations,NA,NA,NA
Furcifer oustaleti,Furcifer,"MOCQUARD, 1894",101.8267346056,228.82563053851396,122.58895705521472,65.47075664621677,2181.0126789366054,313.4379004771643,127.56005453306066,185.87784594410363,249.7768234492161,201.10824812542603,251.01472392638036,197.01840490797545,1379.6238582140422,316.3229720518064,17.117382413087935,96.45221540558964,819.9063394683027,64.85971370143149,676.9000681663258,80.8373551465576,-19.382167015834185,46.69902318264495,-25.60895156899994,-11.945432662999963,-16.543666312548954,LC,14.4,Artificial/Terrestrial - Rural Gardens,NA,NA,NA
Furcifer oustaleti,Furcifer,"MOCQUARD, 1894",101.8267346056,228.82563053851396,122.58895705521472,65.47075664621677,2181.0126789366054,313.4379004771643,127.56005453306066,185.87784594410363,249.7768234492161,201.10824812542603,251.01472392638036,197.01840490797545,1379.6238582140422,316.3229720518064,17.117382413087935,96.45221540558964,819.9063394683027,64.85971370143149,676.9000681663258,80.8373551465576,-19.382167015834185,46.69902318264495,-25.60895156899994,-11.945432662999963,-16.543666312548954,LC,14.5,Artificial/Terrestrial - Urban Areas,NA,NA,NA
Furcifer oustaleti,Furcifer,"MOCQUARD, 1894",101.8267346056,228.82563053851396,122.58895705521472,65.47075664621677,2181.0126789366054,313.4379004771643,127.56005453306066,185.87784594410363,249.7768234492161,201.10824812542603,251.01472392638036,197.01840490797545,1379.6238582140422,316.3229720518064,17.117382413087935,96.45221540558964,819.9063394683027,64.85971370143149,676.9000681663258,80.8373551465576,-19.382167015834185,46.69902318264495,-25.60895156899994,-11.945432662999963,-16.543666312548954,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NA,NA,NA
Furcifer oustaleti,Furcifer,"MOCQUARD, 1894",101.8267346056,228.82563053851396,122.58895705521472,65.47075664621677,2181.0126789366054,313.4379004771643,127.56005453306066,185.87784594410363,249.7768234492161,201.10824812542603,251.01472392638036,197.01840490797545,1379.6238582140422,316.3229720518064,17.117382413087935,96.45221540558964,819.9063394683027,64.85971370143149,676.9000681663258,80.8373551465576,-19.382167015834185,46.69902318264495,-25.60895156899994,-11.945432662999963,-16.543666312548954,LC,1.5,Forest - Subtropical/Tropical Dry,Marginal,NA,NA
Furcifer oustaleti,Furcifer,"MOCQUARD, 1894",101.8267346056,228.82563053851396,122.58895705521472,65.47075664621677,2181.0126789366054,313.4379004771643,127.56005453306066,185.87784594410363,249.7768234492161,201.10824812542603,251.01472392638036,197.01840490797545,1379.6238582140422,316.3229720518064,17.117382413087935,96.45221540558964,819.9063394683027,64.85971370143149,676.9000681663258,80.8373551465576,-19.382167015834185,46.69902318264495,-25.60895156899994,-11.945432662999963,-16.543666312548954,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Marginal,NA,NA
Furcifer oustaleti,Furcifer,"MOCQUARD, 1894",101.8267346056,228.82563053851396,122.58895705521472,65.47075664621677,2181.0126789366054,313.4379004771643,127.56005453306066,185.87784594410363,249.7768234492161,201.10824812542603,251.01472392638036,197.01840490797545,1379.6238582140422,316.3229720518064,17.117382413087935,96.45221540558964,819.9063394683027,64.85971370143149,676.9000681663258,80.8373551465576,-19.382167015834185,46.69902318264495,-25.60895156899994,-11.945432662999963,-16.543666312548954,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Marginal,NA,NA
Furcifer oustaleti,Furcifer,"MOCQUARD, 1894",101.8267346056,228.82563053851396,122.58895705521472,65.47075664621677,2181.0126789366054,313.4379004771643,127.56005453306066,185.87784594410363,249.7768234492161,201.10824812542603,251.01472392638036,197.01840490797545,1379.6238582140422,316.3229720518064,17.117382413087935,96.45221540558964,819.9063394683027,64.85971370143149,676.9000681663258,80.8373551465576,-19.382167015834185,46.69902318264495,-25.60895156899994,-11.945432662999963,-16.543666312548954,LC,2.1,Savanna - Dry,Suitable,NA,NA
Furcifer oustaleti,Furcifer,"MOCQUARD, 1894",101.8267346056,228.82563053851396,122.58895705521472,65.47075664621677,2181.0126789366054,313.4379004771643,127.56005453306066,185.87784594410363,249.7768234492161,201.10824812542603,251.01472392638036,197.01840490797545,1379.6238582140422,316.3229720518064,17.117382413087935,96.45221540558964,819.9063394683027,64.85971370143149,676.9000681663258,80.8373551465576,-19.382167015834185,46.69902318264495,-25.60895156899994,-11.945432662999963,-16.543666312548954,LC,2.2,Savanna - Moist,Suitable,NA,NA
Furcifer oustaleti,Furcifer,"MOCQUARD, 1894",101.8267346056,228.82563053851396,122.58895705521472,65.47075664621677,2181.0126789366054,313.4379004771643,127.56005453306066,185.87784594410363,249.7768234492161,201.10824812542603,251.01472392638036,197.01840490797545,1379.6238582140422,316.3229720518064,17.117382413087935,96.45221540558964,819.9063394683027,64.85971370143149,676.9000681663258,80.8373551465576,-19.382167015834185,46.69902318264495,-25.60895156899994,-11.945432662999963,-16.543666312548954,LC,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA
Furcifer oustaleti,Furcifer,"MOCQUARD, 1894",101.8267346056,228.82563053851396,122.58895705521472,65.47075664621677,2181.0126789366054,313.4379004771643,127.56005453306066,185.87784594410363,249.7768234492161,201.10824812542603,251.01472392638036,197.01840490797545,1379.6238582140422,316.3229720518064,17.117382413087935,96.45221540558964,819.9063394683027,64.85971370143149,676.9000681663258,80.8373551465576,-19.382167015834185,46.69902318264495,-25.60895156899994,-11.945432662999963,-16.543666312548954,LC,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA
Furcifer pardalis,Furcifer,"CUVIER, 1829",7.821873087168,222.09351851851852,79.16222222222223,59.6012962962963,1938.5714814814814,286.527962962963,155.5214814814815,131.00648148148147,244.31425925925927,204.7074074074074,244.70870370370372,196.15314814814815,1855.585925925926,316.80925925925925,50.75111111111111,60.107962962962965,859.2762962962963,186.57574074074074,813.1087037037037,242.49574074074076,-17.831040638381584,52.96663291867041,-21.372211455999945,-11.945432662999963,-14.40412172036163,LC,14.3,Artificial/Terrestrial - Plantations,Suitable,NA,NA
Furcifer pardalis,Furcifer,"CUVIER, 1829",7.821873087168,222.09351851851852,79.16222222222223,59.6012962962963,1938.5714814814814,286.527962962963,155.5214814814815,131.00648148148147,244.31425925925927,204.7074074074074,244.70870370370372,196.15314814814815,1855.585925925926,316.80925925925925,50.75111111111111,60.107962962962965,859.2762962962963,186.57574074074074,813.1087037037037,242.49574074074076,-17.831040638381584,52.96663291867041,-21.372211455999945,-11.945432662999963,-14.40412172036163,LC,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,NA,NA
Furcifer pardalis,Furcifer,"CUVIER, 1829",7.821873087168,222.09351851851852,79.16222222222223,59.6012962962963,1938.5714814814814,286.527962962963,155.5214814814815,131.00648148148147,244.31425925925927,204.7074074074074,244.70870370370372,196.15314814814815,1855.585925925926,316.80925925925925,50.75111111111111,60.107962962962965,859.2762962962963,186.57574074074074,813.1087037037037,242.49574074074076,-17.831040638381584,52.96663291867041,-21.372211455999945,-11.945432662999963,-14.40412172036163,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,NA,Yes
Furcifer pardalis,Furcifer,"CUVIER, 1829",7.821873087168,222.09351851851852,79.16222222222223,59.6012962962963,1938.5714814814814,286.527962962963,155.5214814814815,131.00648148148147,244.31425925925927,204.7074074074074,244.70870370370372,196.15314814814815,1855.585925925926,316.80925925925925,50.75111111111111,60.107962962962965,859.2762962962963,186.57574074074074,813.1087037037037,242.49574074074076,-17.831040638381584,52.96663291867041,-21.372211455999945,-11.945432662999963,-14.40412172036163,LC,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,No
Furcifer pardalis,Furcifer,"CUVIER, 1829",7.821873087168,222.09351851851852,79.16222222222223,59.6012962962963,1938.5714814814814,286.527962962963,155.5214814814815,131.00648148148147,244.31425925925927,204.7074074074074,244.70870370370372,196.15314814814815,1855.585925925926,316.80925925925925,50.75111111111111,60.107962962962965,859.2762962962963,186.57574074074074,813.1087037037037,242.49574074074076,-17.831040638381584,52.96663291867041,-21.372211455999945,-11.945432662999963,-14.40412172036163,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,No
Furcifer pardalis,Furcifer,"CUVIER, 1829",7.821873087168,222.09351851851852,79.16222222222223,59.6012962962963,1938.5714814814814,286.527962962963,155.5214814814815,131.00648148148147,244.31425925925927,204.7074074074074,244.70870370370372,196.15314814814815,1855.585925925926,316.80925925925925,50.75111111111111,60.107962962962965,859.2762962962963,186.57574074074074,813.1087037037037,242.49574074074076,-17.831040638381584,52.96663291867041,-21.372211455999945,-11.945432662999963,-14.40412172036163,LC,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,NA,NA
Furcifer petteri,Furcifer,"BRYGOO & DOMERGUE, 1966",0.916856130628,254.34375,92.6875,70.359375,1261.2265625,314.171875,183.375,130.796875,265.109375,239.1328125,265.8671875,235.734375,1445.15625,342.59375,18.4140625,96.90625,891.4765625,70.90625,761.2109375,76.359375,-12.866818022653577,49.29939217580038,-14.949002169999972,-11.945432662999963,-13.103936660606935,VU,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,NA,NA
Furcifer petteri,Furcifer,"BRYGOO & DOMERGUE, 1966",0.916856130628,254.34375,92.6875,70.359375,1261.2265625,314.171875,183.375,130.796875,265.109375,239.1328125,265.8671875,235.734375,1445.15625,342.59375,18.4140625,96.90625,891.4765625,70.90625,761.2109375,76.359375,-12.866818022653577,49.29939217580038,-14.949002169999972,-11.945432662999963,-13.103936660606935,VU,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,Yes
Furcifer polleni,Furcifer,"PETERS, 1874",0.0342892629167,253.83333333333334,64,63,1346.3333333333333,303.8333333333333,202.83333333333334,101,265,234.5,266,234.16666666666666,1253.1666666666667,298,12.5,89.16666666666667,724.5,49.833333333333336,516.6666666666666,50,-12.779093240160963,45.09785552880714,-13.000131606999958,-12.125558490999936,-12.52503489214384,LC,14.3,Artificial/Terrestrial - Plantations,Suitable,NA,NA
Furcifer polleni,Furcifer,"PETERS, 1874",0.0342892629167,253.83333333333334,64,63,1346.3333333333333,303.8333333333333,202.83333333333334,101,265,234.5,266,234.16666666666666,1253.1666666666667,298,12.5,89.16666666666667,724.5,49.833333333333336,516.6666666666666,50,-12.779093240160963,45.09785552880714,-13.000131606999958,-12.125558490999936,-12.52503489214384,LC,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,NA,NA
Furcifer polleni,Furcifer,"PETERS, 1874",0.0342892629167,253.83333333333334,64,63,1346.3333333333333,303.8333333333333,202.83333333333334,101,265,234.5,266,234.16666666666666,1253.1666666666667,298,12.5,89.16666666666667,724.5,49.833333333333336,516.6666666666666,50,-12.779093240160963,45.09785552880714,-13.000131606999958,-12.125558490999936,-12.52503489214384,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,NA,NA
Furcifer polleni,Furcifer,"PETERS, 1874",0.0342892629167,253.83333333333334,64,63,1346.3333333333333,303.8333333333333,202.83333333333334,101,265,234.5,266,234.16666666666666,1253.1666666666667,298,12.5,89.16666666666667,724.5,49.833333333333336,516.6666666666666,50,-12.779093240160963,45.09785552880714,-13.000131606999958,-12.125558490999936,-12.52503489214384,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA
Furcifer rhinoceratus,Furcifer,"GRAY, 1845",1.63556535699,266.58775510204083,115.06530612244897,68.19591836734693,1401.2122448979592,339.83673469387753,172.00408163265305,167.83265306122448,274.8448979591837,246.5469387755102,279.39183673469387,244.9061224489796,1443.0653061224489,440.77142857142854,1.1346938775510205,123.7795918367347,1037.134693877551,6.228571428571429,521.2244897959183,6.240816326530612,-16.046205552462595,46.32685868337149,-16.551886924999963,-15.202936171999966,-15.910663786118562,VU,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,Yes
Furcifer timoni,Furcifer,"GLAW, K<c9>HLER & VENCES, 2009",0.0320738624776,223.71428571428572,94.42857142857143,72.85714285714286,1325.2857142857142,283,154.42857142857142,128.57142857142858,236.28571428571428,211.14285714285714,236.28571428571428,204.71428571428572,1364,330.7142857142857,13.714285714285714,100.85714285714286,853.5714285714286,56.857142857142854,853.5714285714286,64.28571428571429,-12.562256170589059,49.15429533652572,-12.732800622999946,-12.40817405499996,-12.519339875142812,NT,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
Furcifer tuzetae,Furcifer,"BRYGOO, BOURGAT & DOMERGUE, 1972",3.50468110728e-4,246,140,66,2591,335,124,211,274,209,274,209,730,183,2,111,500,10,500,10,-22.109904732038185,43.88785368247096,-22.119437129999937,-22.10040554799997,-22.108018180799956,DD,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,Yes
Furcifer verrucosus,Furcifer,"CUVIER, 1829",18.4314449304,240.55651520841155,133.10026286143446,65.10364250844911,2373.609087495306,330.01764926774314,126.9485542621104,203.06909500563273,263.6549004881712,208.56064588809613,264.6218550506947,205.65377393916634,909.371385655276,241.92452121667293,5.25009387908374,105.65752910251597,603.7367630491926,20.49267743146827,477.30454374765304,23.956440105144573,-21.437467909813694,45.082829501466705,-25.608951567999952,-15.202936171999966,-19.419469738781018,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,NA,NA
Furcifer verrucosus,Furcifer,"CUVIER, 1829",18.4314449304,240.55651520841155,133.10026286143446,65.10364250844911,2373.609087495306,330.01764926774314,126.9485542621104,203.06909500563273,263.6549004881712,208.56064588809613,264.6218550506947,205.65377393916634,909.371385655276,241.92452121667293,5.25009387908374,105.65752910251597,603.7367630491926,20.49267743146827,477.30454374765304,23.956440105144573,-21.437467909813694,45.082829501466705,-25.608951567999952,-15.202936171999966,-19.419469738781018,LC,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA
Furcifer verrucosus,Furcifer,"CUVIER, 1829",18.4314449304,240.55651520841155,133.10026286143446,65.10364250844911,2373.609087495306,330.01764926774314,126.9485542621104,203.06909500563273,263.6549004881712,208.56064588809613,264.6218550506947,205.65377393916634,909.371385655276,241.92452121667293,5.25009387908374,105.65752910251597,603.7367630491926,20.49267743146827,477.30454374765304,23.956440105144573,-21.437467909813694,45.082829501466705,-25.608951567999952,-15.202936171999966,-19.419469738781018,LC,2.1,Savanna - Dry,Marginal,NA,NA
Furcifer verrucosus,Furcifer,"CUVIER, 1829",18.4314449304,240.55651520841155,133.10026286143446,65.10364250844911,2373.609087495306,330.01764926774314,126.9485542621104,203.06909500563273,263.6549004881712,208.56064588809613,264.6218550506947,205.65377393916634,909.371385655276,241.92452121667293,5.25009387908374,105.65752910251597,603.7367630491926,20.49267743146827,477.30454374765304,23.956440105144573,-21.437467909813694,45.082829501466705,-25.608951567999952,-15.202936171999966,-19.419469738781018,LC,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA
Furcifer viridis,Furcifer,"FLORIO, INGRAM, RAKOTONDRAVONY, LOUIS JR & RAXWORTHY, 2012",23.1184601977,244.6198198198198,125.9966966966967,67.21951951951952,1824.7741741741743,328.28288288288286,141.45705705705706,186.82582582582583,259.2858858858859,217.8975975975976,261.6915915915916,217.04504504504504,1403.4588588588588,374.3834834834835,5.0162162162162165,111.7966966966967,933.8231231231231,19.861261261261262,641.7834834834835,20.5015015015015,-17.4688038099521,46.44458199329649,-22.111343659999932,-11.94647785099994,-15.06078726946383,LC,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
Furcifer viridis,Furcifer,"FLORIO, INGRAM, RAKOTONDRAVONY, LOUIS JR & RAXWORTHY, 2012",23.1184601977,244.6198198198198,125.9966966966967,67.21951951951952,1824.7741741741743,328.28288288288286,141.45705705705706,186.82582582582583,259.2858858858859,217.8975975975976,261.6915915915916,217.04504504504504,1403.4588588588588,374.3834834834835,5.0162162162162165,111.7966966966967,933.8231231231231,19.861261261261262,641.7834834834835,20.5015015015015,-17.4688038099521,46.44458199329649,-22.111343659999932,-11.94647785099994,-15.06078726946383,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,Yes
Furcifer viridis,Furcifer,"FLORIO, INGRAM, RAKOTONDRAVONY, LOUIS JR & RAXWORTHY, 2012",23.1184601977,244.6198198198198,125.9966966966967,67.21951951951952,1824.7741741741743,328.28288288288286,141.45705705705706,186.82582582582583,259.2858858858859,217.8975975975976,261.6915915915916,217.04504504504504,1403.4588588588588,374.3834834834835,5.0162162162162165,111.7966966966967,933.8231231231231,19.861261261261262,641.7834834834835,20.5015015015015,-17.4688038099521,46.44458199329649,-22.111343659999932,-11.94647785099994,-15.06078726946383,LC,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
Furcifer viridis,Furcifer,"FLORIO, INGRAM, RAKOTONDRAVONY, LOUIS JR & RAXWORTHY, 2012",23.1184601977,244.6198198198198,125.9966966966967,67.21951951951952,1824.7741741741743,328.28288288288286,141.45705705705706,186.82582582582583,259.2858858858859,217.8975975975976,261.6915915915916,217.04504504504504,1403.4588588588588,374.3834834834835,5.0162162162162165,111.7966966966967,933.8231231231231,19.861261261261262,641.7834834834835,20.5015015015015,-17.4688038099521,46.44458199329649,-22.111343659999932,-11.94647785099994,-15.06078726946383,LC,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes
Furcifer viridis,Furcifer,"FLORIO, INGRAM, RAKOTONDRAVONY, LOUIS JR & RAXWORTHY, 2012",23.1184601977,244.6198198198198,125.9966966966967,67.21951951951952,1824.7741741741743,328.28288288288286,141.45705705705706,186.82582582582583,259.2858858858859,217.8975975975976,261.6915915915916,217.04504504504504,1403.4588588588588,374.3834834834835,5.0162162162162165,111.7966966966967,933.8231231231231,19.861261261261262,641.7834834834835,20.5015015015015,-17.4688038099521,46.44458199329649,-22.111343659999932,-11.94647785099994,-15.06078726946383,LC,4.5,Grassland - Subtropical/Tropical Dry,Marginal,Resident,NA
Furcifer voeltzkowi,Furcifer,"BOETTGER, 1893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Furcifer willsii,Furcifer,"G<a0>NTHER, 1890",8.51726227015,207.99178307313065,108.82251437962202,65.69433032046015,2237.4650780608054,287.4987674609696,123.53574363188167,163.96302382908792,231.53738701725555,184.64585045193098,231.96631059983565,176.6885784716516,1748.5940838126542,334.05176663927693,36.46261298274445,78.65899753492194,913.429745275267,138.12818405916187,898.8019720624486,173.114215283484,-16.927749819864264,48.79909337957417,-21.940676356999973,-13.633367604999933,-16.225609861432112,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
