haploidn,tips,sim
11,Furant,377
11,FGA331,377
11,FGA332,377
10,FGA465,377
11,FGA99,377
11,F12269,377
11,FGA15,377
11,FGA440,377
11,FGA581,377
11,FGA582,377
9,FGA104,377
9,FGA105,377
15,FGA489,377
11,FGA174,377
11,FGA175,377
11,FurbGB,377
11,CGA312,377
11,CGA963,377
11,CGA642,377
11,CGA763,377
11,CGA764,377
11,C601,377
11,C602,377
12,CGA236,377
11,Calboe,377
11,C3125,377
15,CGA429,377
15,CGA430,377
17,C985,377
17,C984,377
11,CGA310,377
12,CGA314,377
11,CGA382,377
11,CGA365,377
11,CGA494,377
11,CGA495,377
11,C12265,377
10,C404,377
12,Cl11778,377
12,Cl11779,377
11,CGA594,377
11,CGA48,377
10,C3134,377
10,C3126,377
17,CGA311,377
11,CGA45,377
11,CGA46,377
10,C3043,377
10,CGA87,377
13,CGA368,377
13,CGA557,377
10,CGA364,377
11,C2208,377
12,CGA453,377
12,CGA383,377
12,CGA501,377
12,C11776,377
12,C3121,377
12,C3123,377
12,Calparcri,377
12,C3118,377
11,Triowe,377
11,Trijoh,377
12,Trimel,377
11,Trihoe,377
11,Tribit,377
11,Trijac,377
11,Tricri,377
12,Triwie,377
12,Triqua,377
12,Kinboe,377
13,Kinfis,377
10,Kinxen,377
11,Chaafr,377
12,Chacha,377
12,Chacaly,377
18,Chazey,377
12,Chadil,377
12,Chasen,377
24,Chanam,377
14,Riebrev,377
15,Braset,377
15,Bramel,377
15,Bratha,377
15,Bradra,377
15,Bratra,377
14,Bragut,377
14,Braven,377
15,Brapum,377
15,Bradam,377
11,Leiolep,378
11,B3088,378
18,BGA709,378
18,BGA710,378
11,BGA309,378
10,B11696,378
10,B11697,378
10,B11609,378
10,BGA392,378
9,B985,378
9,B983,378
10,B199,378
10,BGAA3,378
10,B11604,378
10,BGA583,378
10,BGA89,378
10,BGA40,378
10,BGAA2,378
10,BGAA1,378
15,BGA584,378
15,BGA706,378
10,BGA304,378
10,BGA303,378
9,BGAB1,378
9,BGA7,378
10,PGA445,378
10,PGA363,378
14,Rhaspe,378
10,Rhamar,378
10,Rhatem,378
10,FGA379,378
10,F647,378
12,F3016,378
12,F3015,378
12,F1476,378
12,FGA81,378
12,Furcep,378
17,Furpol,378
12,F2241,378
12,F12266,378
12,Furang,378
11,Fga490,378
10,FGA456,378
10,FGA516,378
10,FGA513,378
10,F12278,378
10,F12279,378
10,Furant,378
9,FGA331,378
9,FGA332,378
9,FGA465,378
10,FGA99,378
10,F12269,378
9,FGA15,378
9,FGA440,378
10,FGA581,378
10,FGA582,378
12,FGA104,378
12,FGA105,378
12,FGA489,378
11,FGA174,378
11,FGA175,378
11,FurbGB,378
10,CGA312,378
10,CGA963,378
10,CGA642,378
12,CGA763,378
12,CGA764,378
10,C601,378
10,C602,378
11,CGA236,378
10,Calboe,378
15,C3125,378
11,CGA429,378
11,CGA430,378
10,C985,378
10,C984,378
10,CGA310,378
10,CGA314,378
10,CGA382,378
10,CGA365,378
10,CGA494,378
10,CGA495,378
10,C12265,378
10,C404,378
10,Cl11778,378
10,Cl11779,378
10,CGA594,378
10,CGA48,378
10,C3134,378
10,C3126,378
10,CGA311,378
15,CGA45,378
15,CGA46,378
15,C3043,378
15,CGA87,378
16,CGA368,378
16,CGA557,378
15,CGA364,378
10,C2208,378
11,CGA453,378
11,CGA383,378
11,CGA501,378
11,C11776,378
11,C3121,378
11,C3123,378
17,Calparcri,378
16,C3118,378
18,Triowe,378
19,Trijoh,378
19,Trimel,378
28,Trihoe,378
28,Tribit,378
28,Trijac,378
19,Tricri,378
20,Triwie,378
18,Triqua,378
25,Kinboe,378
25,Kinfis,378
24,Kinxen,378
18,Chaafr,378
18,Chacha,378
18,Chacaly,378
18,Chazey,378
12,Chadil,378
12,Chasen,378
11,Chanam,378
25,Riebrev,378
12,Braset,378
11,Bramel,378
11,Bratha,378
11,Bradra,378
11,Bratra,378
11,Bragut,378
11,Braven,378
10,Brapum,378
10,Bradam,378
15,Leiolep,379
13,B3088,379
12,BGA709,379
12,BGA710,379
13,BGA309,379
18,B11696,379
18,B11697,379
12,B11609,379
12,BGA392,379
12,B985,379
12,B983,379
12,B199,379
12,BGAA3,379
12,B11604,379
12,BGA583,379
12,BGA89,379
12,BGA40,379
12,BGAA2,379
12,BGAA1,379
12,BGA584,379
12,BGA706,379
13,BGA304,379
13,BGA303,379
12,BGAB1,379
12,BGA7,379
15,PGA445,379
15,PGA363,379
13,Rhaspe,379
16,Rhamar,379
21,Rhatem,379
23,FGA379,379
23,F647,379
12,F3016,379
12,F3015,379
12,F1476,379
12,FGA81,379
13,Furcep,379
13,Furpol,379
20,F2241,379
20,F12266,379
20,Furang,379
20,Fga490,379
12,FGA456,379
12,FGA516,379
12,FGA513,379
12,F12278,379
12,F12279,379
12,Furant,379
12,FGA331,379
12,FGA332,379
12,FGA465,379
12,FGA99,379
12,F12269,379
12,FGA15,379
11,FGA440,379
12,FGA581,379
12,FGA582,379
12,FGA104,379
12,FGA105,379
11,FGA489,379
12,FGA174,379
12,FGA175,379
12,FurbGB,379
19,CGA312,379
19,CGA963,379
18,CGA642,379
19,CGA763,379
19,CGA764,379
19,C601,379
19,C602,379
19,CGA236,379
18,Calboe,379
19,C3125,379
19,CGA429,379
19,CGA430,379
19,C985,379
19,C984,379
18,CGA310,379
18,CGA314,379
18,CGA382,379
18,CGA365,379
19,CGA494,379
19,CGA495,379
19,C12265,379
18,C404,379
18,Cl11778,379
18,Cl11779,379
18,CGA594,379
18,CGA48,379
18,C3134,379
18,C3126,379
12,CGA311,379
12,CGA45,379
12,CGA46,379
13,C3043,379
13,CGA87,379
18,CGA368,379
18,CGA557,379
12,CGA364,379
12,C2208,379
12,CGA453,379
12,CGA383,379
11,CGA501,379
11,C11776,379
12,C3121,379
12,C3123,379
12,Calparcri,379
12,C3118,379
13,Triowe,379
14,Trijoh,379
15,Trimel,379
13,Trihoe,379
14,Tribit,379
13,Trijac,379
12,Tricri,379
13,Triwie,379
12,Triqua,379
13,Kinboe,379
13,Kinfis,379
11,Kinxen,379
9,Chaafr,379
9,Chacha,379
9,Chacaly,379
9,Chazey,379
9,Chadil,379
8,Chasen,379
10,Chanam,379
12,Riebrev,379
13,Braset,379
13,Bramel,379
19,Bratha,379
13,Bradra,379
13,Bratra,379
12,Bragut,379
13,Braven,379
13,Brapum,379
13,Bradam,379
10,Leiolep,380
11,B3088,380
12,BGA709,380
12,BGA710,380
10,BGA309,380
12,B11696,380
12,B11697,380
13,B11609,380
13,BGA392,380
14,B985,380
14,B983,380
15,B199,380
15,BGAA3,380
15,B11604,380
15,BGA583,380
13,BGA89,380
13,BGA40,380
11,BGAA2,380
11,BGAA1,380
12,BGA584,380
12,BGA706,380
12,BGA304,380
12,BGA303,380
18,BGAB1,380
18,BGA7,380
12,PGA445,380
12,PGA363,380
41,Rhaspe,380
12,Rhamar,380
13,Rhatem,380
11,FGA379,380
11,F647,380
12,F3016,380
12,F3015,380
13,F1476,380
13,FGA81,380
18,Furcep,380
11,Furpol,380
12,F2241,380
12,F12266,380
12,Furang,380
12,Fga490,380
13,FGA456,380
13,FGA516,380
13,FGA513,380
12,F12278,380
12,F12279,380
12,Furant,380
13,FGA331,380
13,FGA332,380
12,FGA465,380
12,FGA99,380
12,F12269,380
12,FGA15,380
12,FGA440,380
12,FGA581,380
12,FGA582,380
12,FGA104,380
12,FGA105,380
10,FGA489,380
18,FGA174,380
18,FGA175,380
12,FurbGB,380
11,CGA312,380
11,CGA963,380
11,CGA642,380
11,CGA763,380
11,CGA764,380
12,C601,380
12,C602,380
11,CGA236,380
11,Calboe,380
11,C3125,380
11,CGA429,380
11,CGA430,380
11,C985,380
11,C984,380
11,CGA310,380
11,CGA314,380
11,CGA382,380
11,CGA365,380
11,CGA494,380
11,CGA495,380
10,C12265,380
9,C404,380
9,Cl11778,380
9,Cl11779,380
9,CGA594,380
9,CGA48,380
10,C3134,380
10,C3126,380
11,CGA311,380
9,CGA45,380
9,CGA46,380
10,C3043,380
10,CGA87,380
11,CGA368,380
11,CGA557,380
11,CGA364,380
11,C2208,380
10,CGA453,380
10,CGA383,380
10,CGA501,380
10,C11776,380
10,C3121,380
10,C3123,380
10,Calparcri,380
10,C3118,380
13,Triowe,380
12,Trijoh,380
12,Trimel,380
13,Trihoe,380
13,Tribit,380
13,Trijac,380
13,Tricri,380
11,Triwie,380
11,Triqua,380
10,Kinboe,380
11,Kinfis,380
11,Kinxen,380
11,Chaafr,380
10,Chacha,380
11,Chacaly,380
12,Chazey,380
11,Chadil,380
11,Chasen,380
11,Chanam,380
11,Riebrev,380
11,Braset,380
23,Bramel,380
23,Bratha,380
11,Bradra,380
11,Bratra,380
11,Bragut,380
11,Braven,380
11,Brapum,380
12,Bradam,380
22,Leiolep,381
20,B3088,381
14,BGA709,381
14,BGA710,381
14,BGA309,381
13,B11696,381
13,B11697,381
13,B11609,381
13,BGA392,381
15,B985,381
15,B983,381
13,B199,381
13,BGAA3,381
13,B11604,381
13,BGA583,381
13,BGA89,381
13,BGA40,381
13,BGAA2,381
13,BGAA1,381
20,BGA584,381
20,BGA706,381
20,BGA304,381
20,BGA303,381
13,BGAB1,381
13,BGA7,381
11,PGA445,381
11,PGA363,381
13,Rhaspe,381
13,Rhamar,381
19,Rhatem,381
21,FGA379,381
21,F647,381
20,F3016,381
20,F3015,381
18,F1476,381
18,FGA81,381
20,Furcep,381
19,Furpol,381
20,F2241,381
20,F12266,381
21,Furang,381
19,Fga490,381
19,FGA456,381
19,FGA516,381
19,FGA513,381
19,F12278,381
19,F12279,381
19,Furant,381
20,FGA331,381
20,FGA332,381
18,FGA465,381
20,FGA99,381
20,F12269,381
20,FGA15,381
20,FGA440,381
20,FGA581,381
20,FGA582,381
20,FGA104,381
20,FGA105,381
20,FGA489,381
20,FGA174,381
20,FGA175,381
23,FurbGB,381
21,CGA312,381
21,CGA963,381
21,CGA642,381
21,CGA763,381
21,CGA764,381
21,C601,381
21,C602,381
21,CGA236,381
21,Calboe,381
31,C3125,381
20,CGA429,381
20,CGA430,381
22,C985,381
22,C984,381
32,CGA310,381
32,CGA314,381
22,CGA382,381
22,CGA365,381
22,CGA494,381
22,CGA495,381
20,C12265,381
21,C404,381
21,Cl11778,381
21,Cl11779,381
21,CGA594,381
21,CGA48,381
22,C3134,381
22,C3126,381
21,CGA311,381
21,CGA45,381
21,CGA46,381
21,C3043,381
21,CGA87,381
21,CGA368,381
21,CGA557,381
21,CGA364,381
21,C2208,381
21,CGA453,381
21,CGA383,381
31,CGA501,381
31,C11776,381
21,C3121,381
21,C3123,381
21,Calparcri,381
21,C3118,381
25,Triowe,381
20,Trijoh,381
19,Trimel,381
18,Trihoe,381
18,Tribit,381
19,Trijac,381
18,Tricri,381
18,Triwie,381
18,Triqua,381
17,Kinboe,381
18,Kinfis,381
18,Kinxen,381
14,Chaafr,381
14,Chacha,381
14,Chacaly,381
14,Chazey,381
20,Chadil,381
14,Chasen,381
13,Chanam,381
20,Riebrev,381
12,Braset,381
12,Bramel,381
12,Bratha,381
13,Bradra,381
13,Bratra,381
12,Bragut,381
12,Braven,381
12,Brapum,381
12,Bradam,381
10,Leiolep,382
10,B3088,382
10,BGA709,382
10,BGA710,382
15,BGA309,382
11,B11696,382
11,B11697,382
18,B11609,382
12,BGA392,382
16,B985,382
16,B983,382
23,B199,382
23,BGAA3,382
23,B11604,382
23,BGA583,382
11,BGA89,382
11,BGA40,382
10,BGAA2,382
10,BGAA1,382
11,BGA584,382
11,BGA706,382
11,BGA304,382
11,BGA303,382
11,BGAB1,382
11,BGA7,382
18,PGA445,382
18,PGA363,382
11,Rhaspe,382
14,Rhamar,382
11,Rhatem,382
21,FGA379,382
21,F647,382
9,F3016,382
9,F3015,382
10,F1476,382
10,FGA81,382
10,Furcep,382
9,Furpol,382
10,F2241,382
10,F12266,382
10,Furang,382
10,Fga490,382
9,FGA456,382
9,FGA516,382
9,FGA513,382
9,F12278,382
9,F12279,382
13,Furant,382
9,FGA331,382
9,FGA332,382
9,FGA465,382
10,FGA99,382
10,F12269,382
9,FGA15,382
9,FGA440,382
9,FGA581,382
9,FGA582,382
10,FGA104,382
10,FGA105,382
10,FGA489,382
9,FGA174,382
9,FGA175,382
10,FurbGB,382
9,CGA312,382
9,CGA963,382
9,CGA642,382
9,CGA763,382
9,CGA764,382
10,C601,382
10,C602,382
9,CGA236,382
8,Calboe,382
9,C3125,382
9,CGA429,382
9,CGA430,382
9,C985,382
9,C984,382
9,CGA310,382
9,CGA314,382
9,CGA382,382
9,CGA365,382
9,CGA494,382
9,CGA495,382
9,C12265,382
8,C404,382
9,Cl11778,382
9,Cl11779,382
9,CGA594,382
9,CGA48,382
9,C3134,382
9,C3126,382
10,CGA311,382
9,CGA45,382
9,CGA46,382
8,C3043,382
8,CGA87,382
8,CGA368,382
8,CGA557,382
8,CGA364,382
14,C2208,382
8,CGA453,382
8,CGA383,382
9,CGA501,382
9,C11776,382
9,C3121,382
9,C3123,382
9,Calparcri,382
9,C3118,382
15,Triowe,382
10,Trijoh,382
15,Trimel,382
17,Trihoe,382
10,Tribit,382
9,Trijac,382
9,Tricri,382
7,Triwie,382
9,Triqua,382
9,Kinboe,382
10,Kinfis,382
15,Kinxen,382
10,Chaafr,382
11,Chacha,382
11,Chacaly,382
11,Chazey,382
11,Chadil,382
11,Chasen,382
18,Chanam,382
9,Riebrev,382
15,Braset,382
16,Bramel,382
15,Bratha,382
14,Bradra,382
14,Bratra,382
14,Bragut,382
14,Braven,382
15,Brapum,382
15,Bradam,382
14,Leiolep,383
10,B3088,383
11,BGA709,383
11,BGA710,383
9,BGA309,383
9,B11696,383
9,B11697,383
9,B11609,383
9,BGA392,383
10,B985,383
10,B983,383
9,B199,383
9,BGAA3,383
9,B11604,383
9,BGA583,383
22,BGA89,383
22,BGA40,383
22,BGAA2,383
22,BGAA1,383
24,BGA584,383
24,BGA706,383
10,BGA304,383
10,BGA303,383
11,BGAB1,383
11,BGA7,383
11,PGA445,383
11,PGA363,383
6,Rhaspe,383
7,Rhamar,383
10,Rhatem,383
10,FGA379,383
10,F647,383
10,F3016,383
10,F3015,383
8,F1476,383
8,FGA81,383
9,Furcep,383
9,Furpol,383
8,F2241,383
9,F12266,383
9,Furang,383
9,Fga490,383
8,FGA456,383
8,FGA516,383
8,FGA513,383
9,F12278,383
9,F12279,383
9,Furant,383
9,FGA331,383
9,FGA332,383
9,FGA465,383
8,FGA99,383
8,F12269,383
7,FGA15,383
7,FGA440,383
8,FGA581,383
8,FGA582,383
9,FGA104,383
9,FGA105,383
9,FGA489,383
11,FGA174,383
11,FGA175,383
10,FurbGB,383
21,CGA312,383
21,CGA963,383
12,CGA642,383
11,CGA763,383
11,CGA764,383
12,C601,383
12,C602,383
12,CGA236,383
11,Calboe,383
11,C3125,383
12,CGA429,383
12,CGA430,383
12,C985,383
12,C984,383
12,CGA310,383
12,CGA314,383
12,CGA382,383
12,CGA365,383
12,CGA494,383
12,CGA495,383
11,C12265,383
11,C404,383
11,Cl11778,383
11,Cl11779,383
11,CGA594,383
11,CGA48,383
11,C3134,383
11,C3126,383
12,CGA311,383
12,CGA45,383
12,CGA46,383
12,C3043,383
12,CGA87,383
12,CGA368,383
12,CGA557,383
12,CGA364,383
12,C2208,383
16,CGA453,383
11,CGA383,383
10,CGA501,383
10,C11776,383
10,C3121,383
10,C3123,383
10,Calparcri,383
10,C3118,383
12,Triowe,383
12,Trijoh,383
12,Trimel,383
11,Trihoe,383
11,Tribit,383
10,Trijac,383
12,Tricri,383
16,Triwie,383
11,Triqua,383
12,Kinboe,383
18,Kinfis,383
11,Kinxen,383
7,Chaafr,383
8,Chacha,383
7,Chacaly,383
7,Chazey,383
9,Chadil,383
9,Chasen,383
12,Chanam,383
11,Riebrev,383
10,Braset,383
10,Bramel,383
10,Bratha,383
10,Bradra,383
10,Bratra,383
10,Bragut,383
10,Braven,383
10,Brapum,383
10,Bradam,383
13,Leiolep,384
13,B3088,384
11,BGA709,384
11,BGA710,384
11,BGA309,384
15,B11696,384
15,B11697,384
16,B11609,384
16,BGA392,384
15,B985,384
15,B983,384
15,B199,384
15,BGAA3,384
15,B11604,384
15,BGA583,384
15,BGA89,384
15,BGA40,384
15,BGAA2,384
15,BGAA1,384
23,BGA584,384
23,BGA706,384
33,BGA304,384
33,BGA303,384
15,BGAB1,384
15,BGA7,384
14,PGA445,384
14,PGA363,384
10,Rhaspe,384
8,Rhamar,384
9,Rhatem,384
14,FGA379,384
14,F647,384
9,F3016,384
9,F3015,384
22,F1476,384
22,FGA81,384
9,Furcep,384
8,Furpol,384
9,F2241,384
9,F12266,384
8,Furang,384
8,Fga490,384
9,FGA456,384
9,FGA516,384
9,FGA513,384
9,F12278,384
9,F12279,384
9,Furant,384
8,FGA331,384
8,FGA332,384
9,FGA465,384
10,FGA99,384
10,F12269,384
9,FGA15,384
9,FGA440,384
8,FGA581,384
8,FGA582,384
9,FGA104,384
9,FGA105,384
8,FGA489,384
8,FGA174,384
8,FGA175,384
7,FurbGB,384
9,CGA312,384
9,CGA963,384
8,CGA642,384
8,CGA763,384
8,CGA764,384
8,C601,384
8,C602,384
9,CGA236,384
10,Calboe,384
9,C3125,384
9,CGA429,384
9,CGA430,384
9,C985,384
9,C984,384
9,CGA310,384
9,CGA314,384
9,CGA382,384
9,CGA365,384
9,CGA494,384
9,CGA495,384
9,C12265,384
9,C404,384
9,Cl11778,384
9,Cl11779,384
9,CGA594,384
9,CGA48,384
9,C3134,384
9,C3126,384
10,CGA311,384
8,CGA45,384
8,CGA46,384
7,C3043,384
7,CGA87,384
7,CGA368,384
7,CGA557,384
7,CGA364,384
9,C2208,384
9,CGA453,384
9,CGA383,384
9,CGA501,384
9,C11776,384
9,C3121,384
9,C3123,384
13,Calparcri,384
13,C3118,384
10,Triowe,384
10,Trijoh,384
10,Trimel,384
10,Trihoe,384
10,Tribit,384
10,Trijac,384
9,Tricri,384
10,Triwie,384
10,Triqua,384
15,Kinboe,384
10,Kinfis,384
9,Kinxen,384
11,Chaafr,384
11,Chacha,384
11,Chacaly,384
11,Chazey,384
8,Chadil,384
16,Chasen,384
11,Chanam,384
11,Riebrev,384
8,Braset,384
8,Bramel,384
8,Bratha,384
8,Bradra,384
7,Bratra,384
9,Bragut,384
8,Braven,384
9,Brapum,384
9,Bradam,384
22,Leiolep,385
11,B3088,385
11,BGA709,385
11,BGA710,385
10,BGA309,385
11,B11696,385
11,B11697,385
9,B11609,385
10,BGA392,385
11,B985,385
11,B983,385
12,B199,385
12,BGAA3,385
12,B11604,385
12,BGA583,385
12,BGA89,385
12,BGA40,385
11,BGAA2,385
11,BGAA1,385
12,BGA584,385
12,BGA706,385
11,BGA304,385
11,BGA303,385
16,BGAB1,385
16,BGA7,385
11,PGA445,385
11,PGA363,385
17,Rhaspe,385
12,Rhamar,385
10,Rhatem,385
12,FGA379,385
12,F647,385
12,F3016,385
12,F3015,385
12,F1476,385
12,FGA81,385
18,Furcep,385
13,Furpol,385
13,F2241,385
13,F12266,385
12,Furang,385
11,Fga490,385
12,FGA456,385
12,FGA516,385
12,FGA513,385
12,F12278,385
12,F12279,385
13,Furant,385
12,FGA331,385
12,FGA332,385
12,FGA465,385
11,FGA99,385
11,F12269,385
12,FGA15,385
12,FGA440,385
11,FGA581,385
11,FGA582,385
12,FGA104,385
12,FGA105,385
13,FGA489,385
12,FGA174,385
12,FGA175,385
11,FurbGB,385
12,CGA312,385
12,CGA963,385
11,CGA642,385
13,CGA763,385
13,CGA764,385
18,C601,385
18,C602,385
12,CGA236,385
11,Calboe,385
11,C3125,385
12,CGA429,385
12,CGA430,385
12,C985,385
12,C984,385
18,CGA310,385
18,CGA314,385
18,CGA382,385
18,CGA365,385
18,CGA494,385
18,CGA495,385
12,C12265,385
12,C404,385
13,Cl11778,385
13,Cl11779,385
13,CGA594,385
13,CGA48,385
12,C3134,385
12,C3126,385
15,CGA311,385
16,CGA45,385
16,CGA46,385
15,C3043,385
15,CGA87,385
15,CGA368,385
15,CGA557,385
15,CGA364,385
15,C2208,385
11,CGA453,385
11,CGA383,385
12,CGA501,385
12,C11776,385
13,C3121,385
13,C3123,385
11,Calparcri,385
11,C3118,385
11,Triowe,385
10,Trijoh,385
11,Trimel,385
17,Trihoe,385
16,Tribit,385
17,Trijac,385
11,Tricri,385
15,Triwie,385
10,Triqua,385
11,Kinboe,385
12,Kinfis,385
13,Kinxen,385
12,Chaafr,385
12,Chacha,385
11,Chacaly,385
18,Chazey,385
12,Chadil,385
12,Chasen,385
11,Chanam,385
9,Riebrev,385
12,Braset,385
12,Bramel,385
12,Bratha,385
12,Bradra,385
11,Bratra,385
12,Bragut,385
13,Braven,385
13,Brapum,385
13,Bradam,385
10,Leiolep,386
20,B3088,386
16,BGA709,386
16,BGA710,386
19,BGA309,386
19,B11696,386
19,B11697,386
19,B11609,386
19,BGA392,386
19,B985,386
19,B983,386
18,B199,386
18,BGAA3,386
18,B11604,386
18,BGA583,386
19,BGA89,386
19,BGA40,386
18,BGAA2,386
18,BGAA1,386
18,BGA584,386
18,BGA706,386
19,BGA304,386
19,BGA303,386
19,BGAB1,386
19,BGA7,386
13,PGA445,386
13,PGA363,386
20,Rhaspe,386
14,Rhamar,386
16,Rhatem,386
14,FGA379,386
14,F647,386
16,F3016,386
16,F3015,386
15,F1476,386
15,FGA81,386
15,Furcep,386
15,Furpol,386
15,F2241,386
15,F12266,386
15,Furang,386
16,Fga490,386
17,FGA456,386
17,FGA516,386
17,FGA513,386
15,F12278,386
15,F12279,386
16,Furant,386
16,FGA331,386
16,FGA332,386
16,FGA465,386
16,FGA99,386
16,F12269,386
16,FGA15,386
16,FGA440,386
17,FGA581,386
17,FGA582,386
16,FGA104,386
16,FGA105,386
16,FGA489,386
14,FGA174,386
14,FGA175,386
14,FurbGB,386
16,CGA312,386
16,CGA963,386
16,CGA642,386
15,CGA763,386
15,CGA764,386
16,C601,386
16,C602,386
19,CGA236,386
15,Calboe,386
16,C3125,386
15,CGA429,386
15,CGA430,386
16,C985,386
16,C984,386
16,CGA310,386
16,CGA314,386
15,CGA382,386
15,CGA365,386
16,CGA494,386
16,CGA495,386
15,C12265,386
15,C404,386
15,Cl11778,386
15,Cl11779,386
15,CGA594,386
15,CGA48,386
15,C3134,386
15,C3126,386
16,CGA311,386
24,CGA45,386
24,CGA46,386
24,C3043,386
24,CGA87,386
24,CGA368,386
24,CGA557,386
24,CGA364,386
16,C2208,386
15,CGA453,386
15,CGA383,386
15,CGA501,386
15,C11776,386
15,C3121,386
15,C3123,386
15,Calparcri,386
15,C3118,386
15,Triowe,386
15,Trijoh,386
14,Trimel,386
15,Trihoe,386
15,Tribit,386
15,Trijac,386
15,Tricri,386
15,Triwie,386
16,Triqua,386
15,Kinboe,386
13,Kinfis,386
17,Kinxen,386
23,Chaafr,386
23,Chacha,386
21,Chacaly,386
22,Chazey,386
34,Chadil,386
21,Chasen,386
23,Chanam,386
14,Riebrev,386
13,Braset,386
13,Bramel,386
14,Bratha,386
15,Bradra,386
14,Bratra,386
14,Bragut,386
14,Braven,386
14,Brapum,386
14,Bradam,386
14,Leiolep,387
12,B3088,387
12,BGA709,387
12,BGA710,387
12,BGA309,387
12,B11696,387
12,B11697,387
12,B11609,387
12,BGA392,387
11,B985,387
11,B983,387
12,B199,387
12,BGAA3,387
12,B11604,387
12,BGA583,387
12,BGA89,387
12,BGA40,387
12,BGAA2,387
12,BGAA1,387
12,BGA584,387
12,BGA706,387
11,BGA304,387
11,BGA303,387
12,BGAB1,387
12,BGA7,387
18,PGA445,387
18,PGA363,387
16,Rhaspe,387
14,Rhamar,387
14,Rhatem,387
16,FGA379,387
16,F647,387
16,F3016,387
16,F3015,387
16,F1476,387
16,FGA81,387
16,Furcep,387
16,Furpol,387
16,F2241,387
16,F12266,387
17,Furang,387
16,Fga490,387
16,FGA456,387
16,FGA516,387
16,FGA513,387
15,F12278,387
15,F12279,387
16,Furant,387
16,FGA331,387
16,FGA332,387
17,FGA465,387
16,FGA99,387
16,F12269,387
15,FGA15,387
15,FGA440,387
15,FGA581,387
15,FGA582,387
16,FGA104,387
16,FGA105,387
16,FGA489,387
17,FGA174,387
17,FGA175,387
16,FurbGB,387
16,CGA312,387
16,CGA963,387
16,CGA642,387
15,CGA763,387
15,CGA764,387
15,C601,387
15,C602,387
17,CGA236,387
16,Calboe,387
16,C3125,387
15,CGA429,387
15,CGA430,387
36,C985,387
36,C984,387
24,CGA310,387
24,CGA314,387
23,CGA382,387
23,CGA365,387
24,CGA494,387
24,CGA495,387
16,C12265,387
15,C404,387
16,Cl11778,387
16,Cl11779,387
16,CGA594,387
16,CGA48,387
15,C3134,387
15,C3126,387
16,CGA311,387
15,CGA45,387
15,CGA46,387
23,C3043,387
23,CGA87,387
23,CGA368,387
23,CGA557,387
15,CGA364,387
16,C2208,387
22,CGA453,387
22,CGA383,387
21,CGA501,387
21,C11776,387
23,C3121,387
23,C3123,387
22,Calparcri,387
22,C3118,387
11,Triowe,387
11,Trijoh,387
11,Trimel,387
10,Trihoe,387
9,Tribit,387
10,Trijac,387
11,Tricri,387
11,Triwie,387
12,Triqua,387
12,Kinboe,387
11,Kinfis,387
12,Kinxen,387
12,Chaafr,387
12,Chacha,387
12,Chacaly,387
11,Chazey,387
11,Chadil,387
12,Chasen,387
19,Chanam,387
12,Riebrev,387
12,Braset,387
12,Bramel,387
12,Bratha,387
13,Bradra,387
13,Bratra,387
12,Bragut,387
12,Braven,387
12,Brapum,387
11,Bradam,387
13,Leiolep,388
12,B3088,388
11,BGA709,388
11,BGA710,388
10,BGA309,388
10,B11696,388
10,B11697,388
12,B11609,388
12,BGA392,388
9,B985,388
9,B983,388
10,B199,388
10,BGAA3,388
11,B11604,388
11,BGA583,388
11,BGA89,388
11,BGA40,388
12,BGAA2,388
12,BGAA1,388
11,BGA584,388
11,BGA706,388
9,BGA304,388
9,BGA303,388
9,BGAB1,388
9,BGA7,388
10,PGA445,388
10,PGA363,388
10,Rhaspe,388
19,Rhamar,388
18,Rhatem,388
12,FGA379,388
12,F647,388
10,F3016,388
10,F3015,388
11,F1476,388
11,FGA81,388
12,Furcep,388
11,Furpol,388
13,F2241,388
13,F12266,388
12,Furang,388
12,Fga490,388
11,FGA456,388
11,FGA516,388
11,FGA513,388
11,F12278,388
11,F12279,388
11,Furant,388
12,FGA331,388
12,FGA332,388
16,FGA465,388
16,FGA99,388
16,F12269,388
11,FGA15,388
11,FGA440,388
11,FGA581,388
11,FGA582,388
11,FGA104,388
11,FGA105,388
10,FGA489,388
17,FGA174,388
17,FGA175,388
14,FurbGB,388
15,CGA312,388
15,CGA963,388
15,CGA642,388
10,CGA763,388
10,CGA764,388
10,C601,388
10,C602,388
9,CGA236,388
8,Calboe,388
8,C3125,388
7,CGA429,388
7,CGA430,388
9,C985,388
9,C984,388
8,CGA310,388
8,CGA314,388
11,CGA382,388
11,CGA365,388
9,CGA494,388
9,CGA495,388
9,C12265,388
8,C404,388
8,Cl11778,388
8,Cl11779,388
8,CGA594,388
8,CGA48,388
8,C3134,388
8,C3126,388
10,CGA311,388
10,CGA45,388
10,CGA46,388
15,C3043,388
15,CGA87,388
10,CGA368,388
10,CGA557,388
10,CGA364,388
10,C2208,388
16,CGA453,388
16,CGA383,388
11,CGA501,388
11,C11776,388
12,C3121,388
12,C3123,388
12,Calparcri,388
12,C3118,388
11,Triowe,388
10,Trijoh,388
11,Trimel,388
12,Trihoe,388
12,Tribit,388
12,Trijac,388
11,Tricri,388
11,Triwie,388
10,Triqua,388
12,Kinboe,388
12,Kinfis,388
11,Kinxen,388
11,Chaafr,388
11,Chacha,388
11,Chacaly,388
11,Chazey,388
