#Nodes with GAIN events with expectation above 0.5
Leiolep: 1.73492
Furcep: 1.85944
N57: 1.87398
N63: 1.06155
N64: 1.90842
N75: 1.03335
C3125: 1.38327
N93: 1.39663
C2208: 0.995926
Riebrev: 2.49808
Total number of gain events: 23.8656
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
Leiolep: 0.779426
N2: 4.82316
N27: 0.568549
Rhaspe: 1.73356
Rhamar: 1.66341
Rhatem: 0.802744
N34: 1.10065
N38: 1.00921
N43: 0.963012
N46: 0.769795
FGA465: 0.960304
N59: 0.720768
N61: 0.708541
FGA489: 1.0047
N70: 0.615669
N74: 0.977849
Calboe: 2.46958
N79: 1.6091
N81: 1.46025
N86: 0.976014
N89: 1.55383
C404: 1.01297
N97: 1.0052
N107: 0.968301
N129: 1.12893
Total number of loss events: 40.487
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 5.20614e-14
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
N3: 0.545956
N34: 0.99967
N65: 0.670309
N113: 0.958778
N117: 0.968599
N119: 0.621714
Riebrev: 1.94054
N129: 0.948032
Total number of demi-dulications events: 10.4658
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
N70:ML=17 to N80:ML=15  ProbOfChange = 0.911113  sum expectations= 0.47304
	HEURISTIC ESTIMATION:	Gains = 7.80091e-06	Losses = 1.35527	Duplications = 3.17972e-53	Demi-dupl = 3.15597e-06	Base-number = 0
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
FGA582	1.1211e-06	4.81746e-08	0	8.18964e-11	0
N63	1.06155	0.0446434	4.93467e-50	0.00295008	0
FGA104	2.49813e-06	1.34358e-07	0	3.08722e-09	0
FGA105	2.49813e-06	1.34358e-07	0	3.08722e-09	0
FGA489	0.0458586	1.0047	0	3.17972e-08	0
N64	1.90842	0.126508	2.21504e-47	0.0430355	0
FGA174	0.000212011	0.000113114	0	4.39242e-07	0
FGA175	0.000212011	0.000113114	0	4.39242e-07	0
FurbGB	0.175835	0.172927	0	0.000127812	0
N65	0.00201327	0.00135963	1.19358e-39	0.670309	0
N66	0.00884726	0.0287677	2.88769e-39	0.250084	0
N67	0.0326389	0.369096	1.33637e-37	0.076141	0
N68	0.439365	0.0783634	8.17119e-50	0.00157652	0
CGA312	2.28606e-05	6.22199e-06	0	4.31389e-08	0
CGA963	2.28606e-05	6.22199e-06	0	4.31389e-08	0
N69	0.00138059	0.231247	1.87342e-41	0.00141904	0
N70	0.000124174	0.615669	7.40064e-48	7.47636e-05	0
N71	0.0086615	0.00370219	1.58608e-49	3.47809e-06	0
N72	0.197961	0.0240151	2.94823e-47	3.24764e-06	0
CGA642	0.0525265	0.0200074	0	2.92306e-08	0
N73	0.0095656	0.00566152	4.16652e-47	1.31759e-08	0
N74	0.00645534	0.977849	1.16583e-56	1.58468e-08	0
CGA763	6.27763e-09	2.07124e-06	0	7.81582e-15	0
CGA764	6.27763e-09	2.07124e-06	0	7.81582e-15	0
N75	1.03335	0.0047524	3.82301e-57	1.58821e-08	0
C601	1.76899e-06	1.10885e-08	0	3.60871e-12	0
C602	1.76899e-06	1.10885e-08	0	3.60871e-12	0
N76	0.00199604	0.0185041	4.44253e-43	3.08259e-07	0
CGA236	0.276879	0.0537993	0	2.8321e-06	0
N77	0.00144921	0.18658	4.27212e-38	1.12775e-07	0
N78	0.0454154	0.120306	1.30932e-34	4.81654e-08	0
Calboe	0.0167047	2.46958	0	2.6976e-08	0
C3125	1.38327	0.0556187	0	0.0259616	0
N79	0.0175576	1.6091	3.14675e-53	1.51333e-06	0
CGA429	0	0	0	0	0
CGA430	0	0	0	0	0
N80	7.80091e-06	1.35527	3.17972e-53	3.15597e-06	0
N81	0.0270102	1.46025	1.77273e-54	3.90103e-07	0
C985	0	0	0	0	0
C984	0	0	0	0	0
N82	0.000646854	0.150327	1.67723e-36	2.6612e-07	0
N83	0.0492698	0.322778	4.56547e-45	1.78855e-07	0
CGA310	0.000123009	0.000310892	0	2.99966e-10	0
CGA314	0.000123009	0.000310892	0	2.99966e-10	0
N84	0.0103298	0.319314	5.47055e-37	1.55078e-07	0
N85	0.0809882	0.0457039	3.81159e-56	1.45606e-08	0
CGA382	0.000125009	0.000121346	0	1.42673e-10	0
CGA365	0.000125009	0.000121346	0	1.42673e-10	0
N86	0.0113056	0.976014	5.66906e-57	9.21167e-09	0
CGA494	2.41799e-08	3.52934e-06	0	7.32019e-15	0
CGA495	2.41799e-08	3.52934e-06	0	7.32019e-15	0
N87	0.228345	0.0238861	3.38607e-46	0.000150697	0
N88	0.00282732	0.0529103	2.52558e-43	1.5292e-06	0
C12265	0.458325	0.0214709	0	2.65013e-06	0
N89	0.00119363	1.55383	1.96059e-44	1.97987e-06	0
C404	0.00248453	1.01297	0	1.07499e-08	0
N90	0.00323695	0.0105684	3.36418e-54	1.00492e-08	0
N91	0.00593842	0.00905462	3.31408e-61	6.06857e-10	0
Cl11778	1.19694e-07	2.84049e-07	0	7.29777e-15	0
Cl11779	1.19694e-07	2.84049e-07	0	7.29777e-15	0
N92	0.00325537	0.00630581	1.28406e-52	6.0531e-10	0
CGA594	0.000770589	0.000836514	0	1.84655e-12	0
CGA48	0.000770589	0.000836514	0	1.84655e-12	0
N93	1.39663	0.00995956	4.43932e-54	2.00878e-05	0
C3134	5.33431e-06	7.68503e-08	0	8.18365e-10	0
C3126	5.33431e-06	7.68503e-08	0	8.18365e-10	0
N94	0.126157	0.0785393	3.1455e-40	0.0772862	0
CGA311	0.0508227	0.0752996	0	0.000434047	0
N95	0.00607342	0.00152448	2.09128e-40	0.000347846	0
N96	0.00401504	0.0404228	8.74576e-45	8.43153e-05	0
N97	0.0125865	1.0052	1.04791e-58	1.62423e-06	0
CGA45	2.26737e-08	2.80092e-06	0	0	0
CGA46	2.26737e-08	2.80092e-06	0	0	0
N98	0.00739573	0.00167979	6.04585e-49	1.39492e-06	0
N99	0.00738501	0.00568559	7.05103e-46	2.1983e-07	0
N100	0.00407886	0.0041077	1.23571e-61	4.44809e-09	0
C3043	0.000217615	0.000223267	0	6.06401e-12	0
CGA87	0.000217615	0.000223267	0	6.06401e-12	0
N101	0.00371988	0.00374687	5.35845e-61	4.44547e-09	0
CGA368	0.000222526	0.000230025	0	8.68975e-12	0
CGA557	0.000222526	0.000230025	0	8.68975e-12	0
CGA364	0.0222982	0.0206332	0	2.24283e-07	0
C2208	0.995926	0.0249551	0	8.59438e-05	0
N102	0.13954	0.137482	3.62592e-39	0.323903	0
N103	0.0106013	0.0167863	4.08653e-39	0.00383771	0
N104	0.0177493	0.0107804	7.7491e-57	6.70614e-05	0
CGA453	0.000105244	0.000104728	0	7.65551e-09	0
CGA383	0.000105244	0.000104728	0	7.65551e-09	0
N105	0.00158659	0.0308999	2.92964e-46	6.51383e-05	0
N106	0.0409086	0.00462603	9.40551e-60	1.93046e-06	0
CGA501	2.78044e-07	4.0708e-08	0	6.30056e-12	0
C11776	2.78044e-07	4.0708e-08	0	6.30056e-12	0
N107	0.00459152	0.968301	3.11654e-59	1.93032e-06	0
C3121	1.11106e-08	8.07462e-06	0	0	0
C3123	1.11106e-08	8.07462e-06	0	0	0
N108	0.0318301	0.0309984	8.64861e-41	0.0038983	0
Calparcri	0.000848399	0.000896147	0	6.48425e-06	0
C3118	0.000848399	0.000896147	0	6.48425e-06	0
N109	0.00229695	0.00060457	3.70272e-43	9.69797e-09	0
N110	0.0198465	0.0207136	2.09649e-40	0.000131392	0
N111	0.0288375	0.0300983	1.44412e-34	1.11281e-05	0
N112	0.0104469	0.0109424	2.20468e-34	5.12653e-07	0
N113	0.0106245	0.0109047	2.55501e-37	0.958778	0
Triowe	0.0594533	0.0609202	0	0.041082	0
N114	0.00379898	0.00361261	4.01614e-38	0.0285383	0
Trijoh	0.0442836	0.0459384	0	0.0125434	0
Trimel	0.0442836	0.0459384	0	0.0125434	0
N115	0.0489074	0.0494031	6.46462e-34	1.80501e-06	0
N116	0.00376473	0.00419932	2.63075e-35	2.22464e-07	0
Trihoe	0.0166343	0.0173772	0	1.24627e-06	0
Tribit	0.0166343	0.0173772	0	1.24627e-06	0
Trijac	0.0318546	0.0330411	0	3.6692e-06	0
N117	0.043041	0.0430908	1.72249e-34	0.968599	0
Tricri	0.0562186	0.0584389	0	0.0312618	0
N118	0.00915243	0.00954689	7.78619e-37	0.026446	0
Triwie	0.034175	0.0360011	0	0.00481562	0
Triqua	0.034175	0.0360011	0	0.00481562	0
N119	0.0181009	0.0153886	1.44101e-33	0.621714	0
N120	0.0879192	0.088401	9.13857e-32	0.352263	0
Kinboe	0.0604422	0.0670553	0	0.0258899	0
Kinfis	0.0604422	0.0670553	0	0.0258899	0
Kinxen	0.222041	0.231527	0	0.378154	0
N121	0.00987141	0.00170099	2.73568e-39	4.75717e-07	0
N122	0.0641565	0.0626459	1.15199e-33	5.71617e-06	0
N123	0.0761481	0.0875304	2.1723e-29	2.62009e-05	0
N124	0.0124542	0.0146502	2.23493e-35	8.14357e-07	0
N125	0.00250926	0.00248226	1.12084e-37	1.4516e-08	0
Chaafr	0.0185308	0.0189844	0	8.48972e-07	0
Chacha	0.0185308	0.0189844	0	8.48972e-07	0
N126	0.0037065	0.00371848	2.00043e-38	1.60579e-08	0
Chacaly	0.0133357	0.013747	0	7.60777e-09	0
Chazey	0.0133357	0.013747	0	7.60777e-09	0
N127	0.00490785	0.00488993	4.03807e-32	5.16574e-07	0
Chadil	0.0580133	0.0606604	0	2.78115e-06	0
Chasen	0.0580133	0.0606604	0	2.78115e-06	0
Chanam	0.250627	0.2654	5.48907e-20	0.000213249	0
N128	0.0120072	0.00308177	3.72941e-34	0.0490227	0
Riebrev	2.49808	0.471941	0	1.94054	0
N129	0.171918	1.12893	1.84471e-28	0.948032	0
N130	0.00157881	0.0092049	2.6121e-46	0.000551925	0
N131	6.77943e-05	0.000267712	2.52646e-52	2.18823e-06	0
Braset	0.0128591	0.0129967	0	1.69971e-07	0
N132	0.000471652	0.000539416	2.06897e-48	1.64433e-07	0
N133	0.00504834	0.00510211	5.98213e-53	5.45052e-09	0
Bramel	0.000346293	0.000362306	0	6.41394e-12	0
Bratha	0.000346293	0.000362306	0	6.41394e-12	0
N134	0.00181325	0.00183057	3.97879e-50	5.41177e-09	0
Bradra	0.00121804	0.0012705	0	4.51656e-11	0
Bratra	0.00121804	0.0012705	0	4.51656e-11	0
N135	0.00597811	0.0062203	3.07185e-52	2.34612e-06	0
Bragut	0.00140559	0.00150083	0	1.36406e-08	0
Braven	0.00140559	0.00150083	0	1.36406e-08	0
N136	0.00643468	0.0131271	3.31473e-42	0.000541912	0
Brapum	0.00711752	0.00837618	0	1.23727e-05	0
Bradam	0.00711752	0.00837618	0	1.23727e-05	0
#+++++++++++++++++++++++++++++

#Expected number of events from root to leaf
LEAF	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
Leiolep	1.73492	0.779426	7.23705e-15	0.00692402	0
B3088	0.31457	5.29728	4.48243e-14	0.997156	0
BGA709	0.294783	5.27748	4.48243e-14	0.997156	0
BGA710	0.294783	5.27748	4.48243e-14	0.997156	0
BGA309	0.294862	5.27756	4.48243e-14	0.997156	0
B11696	0.21075	5.19344	4.48243e-14	0.997156	0
B11697	0.21075	5.19344	4.48243e-14	0.997156	0
B11609	0.204973	5.18767	4.48243e-14	0.997156	0
BGA392	0.204973	5.18767	4.48243e-14	0.997156	0
B985	0.200976	5.18367	4.48243e-14	0.997156	0
B983	0.200976	5.18367	4.48243e-14	0.997156	0
B199	0.178592	5.16129	4.48243e-14	0.997156	0
BGAA3	0.178592	5.16129	4.48243e-14	0.997156	0
B11604	0.178591	5.16129	4.48243e-14	0.997156	0
BGA583	0.178591	5.16129	4.48243e-14	0.997156	0
BGA89	0.18527	5.16796	4.48243e-14	0.997156	0
BGA40	0.18527	5.16796	4.48243e-14	0.997156	0
BGAA2	0.176877	5.15957	4.48243e-14	0.997156	0
BGAA1	0.176877	5.15957	4.48243e-14	0.997156	0
BGA584	0.174189	5.15688	4.48243e-14	0.997156	0
BGA706	0.174189	5.15688	4.48243e-14	0.997156	0
BGA304	0.195012	5.17771	4.48243e-14	0.997156	0
BGA303	0.195012	5.17771	4.48243e-14	0.997156	0
BGAB1	0.196423	5.17912	4.48243e-14	0.997156	0
BGA7	0.196423	5.17912	4.48243e-14	0.997156	0
PGA445	0.486846	5.47009	4.48243e-14	0.996463	0
PGA363	0.486846	5.47009	4.48243e-14	0.996463	0
Rhaspe	0.221188	7.20854	4.48243e-14	0.00048964	0
Rhamar	0.214856	7.20242	4.48243e-14	0.000558563	0
Rhatem	0.350027	6.34175	4.48243e-14	0.00144677	0
FGA379	0.24827	6.17811	4.48243e-14	0.999713	0
F647	0.24827	6.17811	4.48243e-14	0.999713	0
F3016	0.188627	6.17483	4.48243e-14	4.66285e-05	0
F3015	0.188627	6.17483	4.48243e-14	4.66285e-05	0
F1476	0.191836	6.17804	4.48243e-14	4.66174e-05	0
FGA81	0.191836	6.17804	4.48243e-14	4.66174e-05	0
Furcep	2.02888	5.41874	4.48243e-14	0.0807772	0
Furpol	0.314262	5.30091	4.48243e-14	0.000155465	0
F2241	0.184077	6.17029	4.48243e-14	4.66338e-05	0
F12266	0.184077	6.17029	4.48243e-14	4.66338e-05	0
Furang	0.184396	6.17061	4.48243e-14	4.66337e-05	0
Fga490	0.190395	6.17661	4.48243e-14	4.66333e-05	0
FGA456	0.251599	5.2378	4.48243e-14	4.66505e-05	0
FGA516	0.251219	5.23742	4.48243e-14	4.66505e-05	0
FGA513	0.251219	5.23742	4.48243e-14	4.66505e-05	0
F12278	0.259272	5.24548	4.48243e-14	4.75807e-05	0
F12279	0.259272	5.24548	4.48243e-14	4.75807e-05	0
Furant	0.37605	5.36229	4.48243e-14	5.59623e-05	0
FGA331	2.24152	5.23088	4.48243e-14	0.000677843	0
FGA332	2.24152	5.23088	4.48243e-14	0.000677843	0
FGA465	0.199711	6.18591	4.48243e-14	4.66239e-05	0
FGA99	0.181996	6.1682	4.48243e-14	4.66203e-05	0
F12269	0.181996	6.1682	4.48243e-14	4.66203e-05	0
FGA15	0.191039	6.17724	4.48243e-14	4.66349e-05	0
FGA440	0.191039	6.17724	4.48243e-14	4.66349e-05	0
FGA581	0.490459	5.47667	4.48243e-14	4.86188e-05	0
FGA582	0.490459	5.47667	4.48243e-14	4.86188e-05	0
FGA104	1.22017	5.21925	4.48243e-14	0.00299669	0
FGA105	1.22017	5.21925	4.48243e-14	0.00299669	0
FGA489	0.190426	6.17663	4.48243e-14	4.65959e-05	0
FGA174	2.04882	5.25617	4.48243e-14	0.0430823	0
FGA175	2.04882	5.25617	4.48243e-14	0.0430823	0
FurbGB	0.285561	5.27227	4.48243e-14	0.000172117	0
CGA312	0.544202	5.52705	4.48243e-14	0.998152	0
CGA963	0.544202	5.52705	4.48243e-14	0.998152	0
CGA642	0.365468	6.34332	4.48243e-14	0.998076	0
CGA763	0.328962	7.30682	4.48243e-14	0.998076	0
CGA764	0.328962	7.30682	4.48243e-14	0.998076	0
C601	1.35586	6.33373	4.48243e-14	0.998076	0
C602	1.35586	6.33373	4.48243e-14	0.998076	0
CGA236	0.393856	6.3716	4.48243e-14	0.998076	0
Calboe	0.180546	9.09427	4.48243e-14	0.998074	0
C3125	1.54711	6.68031	4.48243e-14	1.02404	0
CGA429	0.135984	8.11348	4.48243e-14	0.998075	0
CGA430	0.135984	8.11348	4.48243e-14	0.998075	0
C985	0.133337	9.11111	4.48243e-14	0.998073	0
C984	0.133337	9.11111	4.48243e-14	0.998073	0
CGA310	0.156367	8.12428	4.48243e-14	0.998073	0
CGA314	0.156367	8.12428	4.48243e-14	0.998073	0
CGA382	0.198417	8.16633	4.48243e-14	0.998073	0
CGA365	0.198417	8.16633	4.48243e-14	0.998073	0
CGA494	0.128609	9.09652	4.48243e-14	0.998073	0
CGA495	0.128609	9.09652	4.48243e-14	0.998073	0
C12265	0.795692	5.77819	4.48243e-14	0.99815	0
C404	0.341045	8.32352	4.48243e-14	0.998149	0
Cl11778	0.347736	7.33018	4.48243e-14	0.998149	0
Cl11779	0.347736	7.33018	4.48243e-14	0.998149	0
CGA594	0.345824	7.32826	4.48243e-14	0.998149	0
CGA48	0.345824	7.32826	4.48243e-14	0.998149	0
C3134	1.73117	5.71377	4.48243e-14	0.998166	0
C3126	1.73117	5.71377	4.48243e-14	0.998166	0
CGA311	0.249155	5.23342	4.48243e-14	0.998155	0
CGA45	0.221007	6.20527	4.48243e-14	0.998155	0
CGA46	0.221007	6.20527	4.48243e-14	0.998155	0
C3043	0.227498	5.21177	4.48243e-14	0.998155	0
CGA87	0.227498	5.21177	4.48243e-14	0.998155	0
CGA368	0.227144	5.21141	4.48243e-14	0.998155	0
CGA557	0.227144	5.21141	4.48243e-14	0.998155	0
CGA364	0.238115	5.22238	4.48243e-14	0.998155	0
C2208	1.20033	5.1846	4.48243e-14	0.998155	0
CGA453	0.231325	5.21597	4.48243e-14	0.998158	0
CGA383	0.231325	5.21597	4.48243e-14	0.998158	0
CGA501	0.255966	5.24061	4.48243e-14	0.998158	0
C11776	0.255966	5.24061	4.48243e-14	0.998158	0
C3121	0.219648	6.20429	4.48243e-14	0.998158	0
C3123	0.219648	6.20429	4.48243e-14	0.998158	0
Calparcri	0.235547	5.22019	4.48243e-14	0.998158	0
C3118	0.235547	5.22019	4.48243e-14	0.998158	0
Triowe	0.171508	5.15769	4.48243e-14	1	0
Trijoh	0.160137	5.14632	4.48243e-14	1	0
Trimel	0.160137	5.14632	4.48243e-14	1	0
Trihoe	0.170737	5.15684	4.48243e-14	0.000146405	0
Tribit	0.170737	5.15684	4.48243e-14	0.000146405	0
Trijac	0.182192	5.16831	4.48243e-14	0.000148605	0
Tricri	0.190243	5.17645	4.48243e-14	1	0
Triwie	0.177352	5.16356	4.48243e-14	1	0
Triqua	0.177352	5.16356	4.48243e-14	1	0
Kinboe	0.228608	5.21567	4.48243e-14	0.999999	0
Kinfis	0.228608	5.21567	4.48243e-14	0.999999	0
Kinxen	0.302288	5.29174	4.48243e-14	1	0
Chaafr	0.22597	5.2121	4.48243e-14	3.41692e-05	0
Chacha	0.22597	5.2121	4.48243e-14	3.41692e-05	0
